sim_time,speed_m_s
8.588721,2.995800
8.620693,2.990837
8.653465,2.981998
8.686875,2.994641
8.720060,2.988657
8.751771,2.979296
8.786173,2.984481
8.815851,2.970702
8.851250,2.954759
8.883981,2.939340
8.917468,2.893952
8.950952,2.859292
8.984254,2.813882
9.019603,2.771879
9.048662,2.714355
9.084343,2.671782
9.119315,2.615808
9.151772,2.548908
9.184795,2.473614
9.220744,2.411058
9.254147,2.343658
9.286653,2.285107
9.321518,2.219072
9.356499,2.150056
9.390849,2.090375
9.422155,2.028995
9.456333,1.965102
9.490196,1.903159
9.524925,1.850891
9.557055,1.807001
9.590035,1.745615
9.624647,1.680426
9.658083,1.614495
9.691105,1.572789
9.722901,1.509798
9.758464,1.455809
9.793460,1.404264
9.828839,1.344515
9.861060,1.298477
9.892466,1.255955
9.927116,1.215412
9.960344,1.161732
9.995535,1.125313
10.027460,1.087349
10.063848,1.049615
10.098319,1.019893
10.129407,0.994864
10.163038,0.953588
10.198211,0.920997
10.232238,0.889919
10.266706,0.859205
10.300821,0.823587
10.334863,0.791301
10.367869,0.782747
10.401548,0.748564
10.432629,0.721333
10.468153,0.693322
10.501145,0.665894
10.534252,0.648749
10.574657,0.619486
10.608724,0.601237
10.641263,0.579430
10.675690,0.575574
10.705505,0.562350
10.737013,0.530612
10.776935,0.514198
10.807203,0.499408
10.842549,0.488139
10.877693,0.484261
10.912179,0.478446
10.943653,0.488960
10.973965,0.493247
11.012830,0.504120
11.043138,0.517762
11.079159,0.521833
11.113888,0.545631
11.146571,0.546726
11.178957,0.577999
11.213315,0.598755
11.248053,0.595786
11.279590,0.613830
11.315551,0.637412
11.343754,0.659818
11.380082,0.672438
11.414612,0.697714
11.445877,0.708380
11.479924,0.726463
11.513658,0.743434
11.544288,0.770916
11.583337,0.793094
11.614553,0.834098
11.650470,0.854714
11.680874,0.880180
11.718501,0.918472
11.748903,0.918328
11.783529,0.957170
11.816609,0.987878
11.850930,1.022425
11.885702,1.048209
11.915421,1.055539
11.951923,1.078945
11.985572,1.130427
12.017283,1.154858
12.052009,1.161311
12.081553,1.207837
12.116977,1.211420
12.151340,1.237334
12.185749,1.273752
12.220532,1.293855
12.258253,1.312482
12.288679,1.350640
12.323190,1.366307
12.359086,1.426725
12.391244,1.419840
12.424096,1.442323
12.457964,1.473223
12.491806,1.480426
12.526101,1.501514
12.558139,1.522161
12.591516,1.544303
12.625812,1.566361
12.658551,1.579314
12.693391,1.596892
12.726263,1.614889
12.762703,1.636315
12.794753,1.645115
12.827007,1.679490
12.863491,1.682221
12.895280,1.709176
12.933371,1.780381
12.968450,1.835459
13.001615,1.889294
13.031545,1.988329
13.064057,2.031728
13.098475,2.083078
13.130867,2.183987
13.165306,2.210202
13.200750,2.293467
13.232160,2.371871
13.266758,2.412487
13.301302,2.453613
13.332894,2.533919
13.367045,2.567983
13.400434,2.661046
13.432383,2.686739
13.466751,2.744250
13.499517,2.807284
13.533987,2.865361
13.567462,2.923512
13.599847,2.950902
13.633564,3.001631
13.669232,2.986792
13.704316,3.004377
13.733963,2.985970
13.772475,2.988007
13.804146,2.978467
13.835700,2.976877
13.871397,2.986628
13.902789,2.980349
13.936449,2.975482
13.969429,2.975111
14.000411,2.984134
14.037556,2.984794
14.069161,2.979685
14.103274,2.982968
14.135502,2.978447
14.170545,2.984905
14.201384,2.980352
14.235583,2.975337
14.269394,2.979404
14.304249,2.992726
14.337142,2.977394
14.369943,2.978299
14.402933,2.974917
14.437405,2.975510
14.468038,2.980201
14.501750,2.974075
14.536290,2.980521
14.566814,2.973355
14.602445,2.968795
14.632324,2.970737
14.669285,2.977869
14.703896,2.980542
14.736365,2.977174
14.769860,2.979635
14.803498,2.988547
14.835069,2.979726
14.868149,2.965519
14.901794,2.974970
14.935744,2.981126
14.969099,2.983565
15.003533,2.971383
15.035914,2.982544
15.069337,2.985623
15.101050,2.968569
15.138131,2.980015
15.171398,2.977331
15.204153,2.978238
15.236117,2.976068
15.271494,2.991980
15.306746,2.985394
15.338212,2.973045
15.369692,2.976726
15.403350,2.974078
15.438015,2.988115
15.469718,2.977243
15.502057,2.979430
15.536486,2.978414
15.575303,2.982726
15.607681,2.970831
15.641292,2.978735
15.672493,2.981442
15.703921,2.982654
15.741201,2.982296
15.773348,2.976715
15.806986,2.974794
15.843811,2.973900
15.875568,2.978347
15.907674,2.977906
15.941362,2.978576
15.971774,2.963446
16.008314,2.983147
16.041511,2.984734
16.076691,2.983514
16.109311,2.977512
16.142919,2.983007
16.173604,2.987483
16.209836,2.979651
16.240104,2.987432
16.271366,2.959642
16.306860,2.961172
16.340159,2.953780
16.373194,2.968196
16.406141,2.956396
16.444183,2.969781
16.477638,2.976277
16.508846,2.950347
16.542656,2.953860
16.578421,2.964973
16.609814,2.975556
16.644445,2.960363
16.678270,2.954424
16.712685,2.934953
16.743821,2.921574
16.777258,2.883551
16.812420,2.859669
16.845968,2.821817
16.880154,2.768105
16.914554,2.714200
16.946396,2.645807
16.977780,2.630338
17.013041,2.576101
17.051188,2.507173
17.083218,2.437953
17.114492,2.387611
17.150717,2.332619
17.182885,2.322321
17.215956,2.265104
17.252347,2.207036
17.283019,2.148001
17.316373,2.092458
17.349872,2.034726
17.383699,2.008983
17.417639,1.934517
17.449017,1.913836
17.483304,1.857542
17.514762,1.799460
17.548138,1.732532
17.584149,1.677991
17.612602,1.619989
17.649762,1.572418
17.685964,1.518438
17.721808,1.459444
17.754963,1.415099
17.790009,1.363567
17.822785,1.323825
17.858921,1.282518
17.890063,1.247997
17.922384,1.232399
17.960076,1.197612
17.991987,1.146598
18.027492,1.141807
18.060850,1.099938
18.092762,1.086501
18.126345,1.068616
18.158572,1.050462
18.193203,1.039462
18.227702,1.029005
18.261401,1.032622
18.296187,1.036170
18.329771,1.029139
18.360799,1.029554
18.395167,1.030936
18.429053,1.026631
18.463245,1.031378
18.496074,1.038170
18.531808,1.040913
18.562902,1.040295
18.598201,1.039639
18.628843,1.045643
18.664033,1.053802
18.696840,1.063420
18.729130,1.064610
18.764309,1.078781
18.796237,1.088184
18.828781,1.086284
18.860909,1.087562
18.894821,1.088677
18.929000,1.095797
18.963041,1.097277
18.996601,1.096084
19.029466,1.101540
19.062514,1.102726
19.095280,1.115655
19.124499,1.111917
19.159623,1.109774
19.194999,1.113369
19.228850,1.119374
19.260432,1.119531
19.292712,1.129769
19.325707,1.127973
19.361200,1.137853
19.397038,1.131342
19.427048,1.129029
19.462625,1.136206
19.494177,1.130779
19.528108,1.161942
19.560257,1.161144
19.593659,1.171354
19.624988,1.165305
19.661337,1.160961
19.691624,1.173032
19.727320,1.181885
19.761855,1.192184
19.796710,1.191680
19.828190,1.204850
19.859336,1.205809
19.895847,1.210088
19.926463,1.204184
19.961050,1.209373
19.996728,1.211189
20.029361,1.218812
20.063195,1.216151
20.094425,1.227353
20.127385,1.223452
20.160747,1.211682
20.196827,1.208481
20.230854,1.190257
20.263730,1.191345
20.298810,1.178251
20.332110,1.157966
20.363459,1.143702
20.397164,1.114374
20.431793,1.094894
20.466604,1.069546
20.501038,1.046567
20.533935,1.017958
20.565918,0.983896
20.600572,0.951936
20.633708,0.921076
20.666544,0.887340
20.702794,0.851198
20.736437,0.817434
20.768359,0.785376
20.803899,0.756265
20.836345,0.723185
20.867707,0.692949
20.903154,0.668332
20.936205,0.637534
20.967342,0.608055
21.005590,0.586580
21.040187,0.566920
21.074556,0.554775
21.106166,0.546859
21.139680,0.540631
21.170579,0.539109
21.208739,0.532461
21.241400,0.527708
21.275170,0.526464
21.309310,0.521841
21.340210,0.514952
21.375626,0.510294
21.406190,0.504715
21.439923,0.499655
21.475346,0.494914
21.507654,0.489691
21.541413,0.484372
21.573353,0.479814
21.611947,0.475283
21.643925,0.474117
21.679066,0.470574
21.714573,0.466911
21.748123,0.462951
21.784964,0.458915
21.816693,0.453528
21.850259,0.453307
21.885734,0.448670
21.919251,0.447029
21.951614,0.447910
21.985215,0.446816
22.017837,0.444184
22.051969,0.446635
22.083107,0.447959
22.116531,0.447586
22.149179,0.453732
22.181994,0.458587
22.214235,0.461878
22.250988,0.468566
22.283476,0.476056
22.316191,0.484732
22.350076,0.493449
22.383158,0.506481
22.415263,0.510713
22.449044,0.520460
22.480694,0.539945
22.515864,0.544627
22.547662,0.549139
22.584216,0.581774
22.615730,0.570891
22.650456,0.588243
22.683316,0.600453
22.717198,0.602651
22.751383,0.618552
22.782512,0.625669
22.813868,0.636780
22.850906,0.644299
22.883802,0.658257
22.915106,0.671594
22.947280,0.676080
22.983716,0.692145
23.015859,0.698760
23.049766,0.705735
23.081341,0.722390
23.113704,0.730488
23.149208,0.740708
23.181662,0.752641
23.215461,0.766093
23.247141,0.777549
23.281783,0.778200
23.315664,0.785827
23.350715,0.797801
23.383053,0.797202
23.418321,0.812563
23.449570,0.814004
23.483881,0.813351
23.514337,0.815824
23.546036,0.820826
23.582440,0.824172
23.614967,0.830080
23.649260,0.840452
23.683453,0.847001
23.716012,0.856264
23.750395,0.856333
23.786137,0.869476
23.820645,0.869019
23.852200,0.878057
23.887486,0.893186
23.919123,0.901207
23.954659,0.890053
23.988153,0.898727
24.024171,0.914001
24.056654,0.914145
24.088408,0.919029
24.123948,0.926113
24.153914,0.946313
24.189480,0.954078
24.219568,0.959163
24.253851,0.974304
24.290758,0.980629
24.320339,0.993842
24.355148,1.019251
24.389908,1.020359
24.421044,1.045214
24.456933,1.078670
24.490512,1.119764
24.523041,1.157670
24.556291,1.233528
24.588246,1.275606
24.623207,1.329985
24.655238,1.401064
24.690729,1.495466
24.722615,1.544384
24.754068,1.608343
24.787492,1.683424
24.824777,1.785344
24.857710,1.803887
24.891436,1.890103
24.923432,1.965863
24.958074,2.018703
24.991488,2.080759
25.022802,2.177308
25.055583,2.229733
25.093215,2.294768
25.127284,2.340266
25.159472,2.400175
25.191984,2.440999
25.226589,2.500369
25.259574,2.596141
25.292155,2.630078
25.324796,2.689224
25.358728,2.737166
25.390623,2.802364
25.426394,2.859222
25.458237,2.903613
25.493235,2.950780
25.527476,2.977956
25.557891,3.007195
25.592648,2.980856
25.625465,2.992988
25.659214,2.986262
25.693770,2.971855
25.724648,2.963690
25.761449,2.996843
25.793280,2.939896
25.825709,2.992429
25.861288,2.918851
25.894225,2.940826
25.923595,2.874748
25.959115,2.879711
25.991201,2.843302
26.027061,2.854643
26.061689,2.791931
26.094515,2.801274
26.126792,2.756636
26.162046,2.744496
26.195611,2.712690
26.228659,2.699847
26.261934,2.706501
26.298076,2.655546
26.331354,2.666838
26.363121,2.644231
26.398282,2.619660
26.431573,2.602590
26.464827,2.593946
26.499810,2.572783
26.534519,2.573235
26.568994,2.576670
26.601007,2.560445
26.637028,2.566309
26.668655,2.547282
26.703410,2.546879
26.739078,2.544152
26.769481,2.553785
26.808631,2.542402
26.842777,2.542699
26.876972,2.534539
26.908646,2.529696
26.943640,2.524938
26.973666,2.514307
27.006694,2.510886
27.041729,2.505718
27.072827,2.497916
27.107658,2.489024
27.140410,2.484463
27.176397,2.476855
27.209890,2.442751
27.242185,2.422287
27.275796,2.375937
27.310919,2.336803
27.341539,2.280113
27.376262,2.223187
27.409754,2.164757
27.440155,2.135186
27.473158,2.078366
27.508112,2.026677
27.538735,1.966338
27.574221,1.887471
27.604715,1.814475
27.637908,1.745243
27.674994,1.685850
27.707458,1.616612
27.740475,1.546849
27.773650,1.487136
27.806130,1.417133
27.839491,1.354093
27.872847,1.341167
27.903568,1.286359
27.941049,1.252963
27.970368,1.176427
28.007950,1.123476
28.042374,1.083175
28.075633,1.031855
28.110741,1.016230
28.141368,0.981290
28.178586,0.951155
28.212210,0.915087
28.243712,0.886042
28.277202,0.848275
28.311251,0.824187
28.343463,0.782682
28.374034,0.757012
28.408820,0.721062
28.438888,0.709044
28.475416,0.693095
28.508074,0.664896
28.542304,0.633069
28.578858,0.609828
28.610554,0.586792
28.640471,0.570738
28.675962,0.560777
28.711852,0.545824
28.745224,0.535571
28.777263,0.526073
28.809424,0.522589
28.845857,0.515827
28.878076,0.519892
28.914973,0.519616
28.947549,0.502968
28.979236,0.496811
29.013604,0.498436
29.044085,0.495015
29.077828,0.489110
29.110907,0.502679
29.148171,0.505771
29.182523,0.505476
29.212652,0.518743
29.245750,0.524932
29.277959,0.533490
29.311196,0.540058
29.345752,0.548907
29.382239,0.563480
29.412552,0.562394
29.447962,0.572671
29.482128,0.599753
29.513392,0.598311
29.546452,0.616027
29.582082,0.645293
29.615482,0.641410
29.648505,0.676113
29.682080,0.688030
29.712505,0.709524
29.745205,0.716867
29.779664,0.743345
29.813630,0.773514
29.846849,0.781934
29.880739,0.828144
29.913735,0.853808
29.946442,0.870405
29.981827,0.908024
30.013526,0.914198
30.049079,0.924304
30.081658,0.961157
30.114835,1.003276
30.149272,1.027737
30.181853,1.064909
30.211825,1.074009
30.243707,1.090981
30.280279,1.114309
30.313999,1.150807
30.347410,1.162088
30.378577,1.190769
30.413350,1.200495
30.445698,1.234430
30.481839,1.216094
30.515584,1.234098
30.547268,1.280518
30.578472,1.270383
30.616063,1.285398
30.650333,1.322684
30.683352,1.329532
30.714203,1.353424
30.747930,1.359428
30.781715,1.387588
30.815190,1.394620
30.846850,1.414094
30.879716,1.419827
30.912599,1.413940
30.945346,1.459497
30.979195,1.478029
31.012382,1.473743
31.047213,1.510679
31.081590,1.511593
31.113737,1.546695
31.145916,1.550455
31.182273,1.562330
31.212987,1.577612
31.248109,1.589115
31.283196,1.605470
31.316053,1.614959
31.348789,1.634705
31.384804,1.644489
31.414730,1.655405
31.447589,1.669052
31.481322,1.667847
31.514715,1.687509
31.545930,1.694699
31.580176,1.699628
31.613973,1.713198
31.647917,1.720910
31.678857,1.736910
31.714038,1.736364
31.743652,1.736790
31.779239,1.753699
31.813015,1.749122
31.848143,1.769291
31.879115,1.771874
31.915680,1.773250
31.947451,1.773303
31.974087,1.773414
32.010387,1.772194
32.044736,1.789908
32.080451,1.764145
32.114636,1.779871
32.145727,1.807311
32.178592,1.820306
32.214423,1.809823
32.242831,1.833768
32.279164,1.822371
32.315001,1.838623
32.346043,1.836699
32.378220,1.838059
32.413564,1.854102
32.449587,1.867624
32.482675,1.879294
32.516054,1.869706
32.549257,1.890107
32.583713,1.909130
32.614693,1.905649
32.651615,1.923023
32.684852,1.940965
32.718983,1.951372
32.754337,1.960931
32.787219,1.980390
32.819228,1.984983
32.853772,1.970819
32.883526,1.989180
32.918210,2.012136
32.952554,2.015419
32.982058,2.019189
33.018572,2.038860
33.050078,2.034584
33.084155,2.047155
33.118367,2.056995
33.151330,2.069692
33.183693,2.078123
33.218858,2.082483
33.248110,2.080601
33.284962,2.088495
33.315414,2.094885
33.349262,2.119753
33.383191,2.126763
33.417370,2.142536
33.450208,2.143816
33.481435,2.153800
33.518181,2.150123
33.550880,2.174592
33.586615,2.177920
33.621221,2.164991
33.652794,2.166290
33.689001,2.170115
33.722114,2.173246
33.757283,2.185030
33.788029,2.192889
33.824579,2.189669
33.858427,2.181532
33.892829,2.204695
33.925593,2.205057
33.959379,2.225580
33.995787,2.224118
34.027859,2.192477
34.056489,2.238865
34.096454,2.213004
34.128010,2.238654
34.163968,2.263612
34.195570,2.215373
34.229082,2.227847
34.263313,2.254919
34.294117,2.265434
34.331188,2.249933
34.363558,2.252716
34.394182,2.272633
34.427794,2.281025
34.464218,2.256246
34.495043,2.253783
34.531823,2.252166
34.561913,2.262992
34.595653,2.273623
34.632022,2.309599
34.665378,2.265675
34.695695,2.292196
34.728935,2.278517
34.765638,2.265223
34.795938,2.303742
34.832995,2.288005
34.868014,2.303390
34.901427,2.300280
34.934903,2.306754
34.969100,2.312128
35.004262,2.307153
35.033722,2.301571
35.067626,2.305394
35.104923,2.291459
35.138454,2.243649
35.169482,2.237345
35.205062,2.206483
35.235951,2.182490
35.268532,2.146508
35.303732,2.108524
35.337818,2.054757
35.371884,2.010327
35.408039,1.960279
35.438676,1.909317
35.472905,1.895937
35.505715,1.840172
35.541123,1.817292
35.572587,1.748418
35.604294,1.708588
35.638077,1.655097
35.671808,1.614566
35.705241,1.561028
35.738189,1.554413
35.770494,1.516762
35.807411,1.479385
35.838934,1.436142
35.873893,1.398641
35.907907,1.358221
35.938280,1.319139
35.971689,1.277720
36.008531,1.261604
36.041861,1.227095
36.077018,1.190248
36.108004,1.169357
36.141545,1.137370
36.177469,1.116372
36.211458,1.113153
36.238775,1.106246
36.276103,1.082643
36.307875,1.068448
36.345588,1.044797
36.376869,1.038079
36.410971,1.021179
36.445475,1.008990
36.477528,1.009240
36.510939,0.997282
36.544126,1.013439
36.578145,1.008753
36.610764,1.011738
36.643661,1.030428
36.675616,1.046305
36.707568,1.049787
36.741410,1.072380
36.775802,1.083326
36.811167,1.092324
36.844007,1.091577
36.874937,1.108769
36.910222,1.112329
36.943254,1.125425
36.974983,1.139233
37.007587,1.148284
37.041562,1.151318
37.075107,1.157604
37.109555,1.169180
37.140116,1.157289
37.173186,1.182763
37.207960,1.173066
37.239788,1.194631
37.274252,1.190661
37.308539,1.202796
37.341162,1.200471
37.375806,1.204280
37.406854,1.202639
37.439239,1.219962
37.475380,1.195764
37.511224,1.193899
37.544220,1.193675
37.578405,1.188304
37.609826,1.182929
37.641773,1.181045
37.678122,1.175115
37.710416,1.164466
37.744448,1.164628
37.774934,1.156422
37.808226,1.159422
37.844528,1.167579
37.878742,1.151105
37.911317,1.148031
37.944449,1.156526
37.980146,1.138521
38.013204,1.137108
38.045558,1.129911
38.078340,1.127062
38.111017,1.138632
38.146359,1.127762
38.178795,1.113569
38.209976,1.111491
38.246662,1.100288
38.279464,1.097359
38.311802,1.088297
38.344023,1.086369
38.376818,1.065785
38.410528,1.064635
38.445581,1.051794
38.478613,1.022706
38.514387,0.997270
38.549973,0.958559
38.580661,0.941549
38.612378,0.906198
38.648309,0.878479
38.679524,0.845213
38.715393,0.825507
38.745997,0.783724
38.785146,0.765557
38.816997,0.735411
38.852610,0.709155
38.886246,0.682344
38.916946,0.657454
38.950521,0.649779
38.984834,0.626300
39.018625,0.622990
39.050672,0.619913
39.085161,0.598145
39.120510,0.602154
39.151845,0.588198
39.184692,0.583852
39.220305,0.588407
39.251512,0.590592
39.286325,0.570352
39.317722,0.566666
39.352789,0.559458
39.389953,0.555093
39.423168,0.553074
39.458853,0.554223
39.490642,0.551201
39.524941,0.554047
39.564185,0.554675
39.596943,0.556132
39.629890,0.559188
39.662307,0.563176
39.697617,0.561935
39.728594,0.563007
39.761280,0.568809
39.797015,0.569667
39.829433,0.571108
39.861537,0.572405
39.896968,0.577561
39.929069,0.580218
39.961200,0.584714
39.998752,0.588053
40.033661,0.598102
40.067305,0.606191
40.100366,0.615183
40.135270,0.637249
40.166810,0.638023
40.198904,0.651476
40.234174,0.671171
40.269115,0.678122
40.300810,0.689537
40.333053,0.705526
40.366086,0.716846
40.401692,0.727999
40.434853,0.743953
40.469690,0.764303
40.501866,0.763502
40.536142,0.779862
40.569463,0.808826
40.602726,0.818212
40.633984,0.827318
40.670726,0.849973
40.704740,0.882313
40.737215,0.887524
40.770402,0.897475
40.801732,0.930419
40.839305,0.948761
40.870816,0.965950
40.901277,0.980177
40.938670,1.017801
40.970168,1.035343
41.004500,1.039028
41.039527,1.064437
41.071324,1.089288
41.104412,1.101894
41.137846,1.116125
41.172330,1.117038
41.206884,1.146673
41.238253,1.162661
41.274498,1.176369
41.304427,1.202654
41.341693,1.211736
41.376106,1.243709
41.407350,1.269903
41.442203,1.310756
41.476987,1.301598
41.512232,1.344983
41.545984,1.362444
41.578421,1.392510
41.612106,1.404911
41.643984,1.429658
41.678516,1.458601
41.712153,1.477099
41.746825,1.504779
41.779065,1.527817
41.812974,1.544291
41.847955,1.566796
41.879171,1.574479
41.911604,1.595880
41.946927,1.633795
41.979427,1.646742
42.011772,1.683208
42.046848,1.705796
42.078328,1.718571
42.112211,1.744762
42.146227,1.770959
42.179095,1.832751
42.212330,1.824965
42.244545,1.865783
42.279000,1.875068
42.310486,1.913629
42.348587,1.941887
42.383761,1.964455
42.414220,1.982301
42.448433,2.004178
42.481359,2.027747
42.516536,2.057800
42.549801,2.085685
42.580520,2.109394
42.615367,2.131906
42.647623,2.161965
42.682856,2.230570
42.714500,2.247135
42.751234,2.320646
42.784316,2.332902
42.818723,2.390813
42.851357,2.445426
42.883134,2.489264
42.916360,2.527826
42.950845,2.587699
42.980450,2.651614
43.014782,2.690751
43.048979,2.734891
43.081826,2.810480
43.118401,2.819817
43.152129,2.894916
43.185156,2.954379
43.218579,2.996308
43.253113,2.991612
43.286365,2.988372
43.317167,2.986648
43.352206,2.980368
43.382400,2.972008
43.417718,2.979897
43.449485,2.985961
43.483695,2.977743
43.519231,2.986157
43.553534,2.981057
43.584514,2.982017
43.614578,2.969756
43.652215,2.977214
43.684229,2.968302
43.719326,2.983587
43.753003,2.971245
43.784959,2.979251
43.824817,2.964931
43.856126,2.987231
43.890608,2.976603
43.924005,2.976698
43.959745,2.972829
43.990530,2.962539
44.022067,2.978180
44.057371,2.964525
44.089977,2.978206
44.126018,2.976479
44.157684,2.980747
44.190549,2.971022
44.222933,2.979108
44.257792,2.973917
44.287880,2.976792
44.324884,2.983411
44.355849,2.988310
44.392651,2.983576
44.424358,2.979481
44.459305,2.978239
44.490411,2.978585
44.525128,2.984176
44.557630,2.984998
44.591192,2.993983
44.623399,2.981281
44.656670,2.972486
44.691670,2.968997
44.726426,2.981428
44.760815,2.968458
44.794815,2.977443
44.826255,2.972539
44.860233,2.968338
44.892977,2.977073
44.927147,2.975635
44.958290,2.955532
44.991863,2.970099
45.025077,2.975306
45.057774,2.980172
45.092104,2.983407
45.125985,2.979387
45.158642,2.976957
45.191288,2.990017
45.224644,2.982147
45.257080,2.973904
45.291176,2.981393
45.323835,2.971408
45.359098,2.981784
45.391728,2.982858
45.426856,2.986687
45.460431,2.986520
45.490144,2.987677
45.524017,2.993301
45.556064,2.983964
45.591182,2.977000
45.624504,2.982569
45.660041,2.984155
45.690543,2.980507
45.724390,2.982017
45.757704,2.975876
45.791426,2.975777
45.827370,2.976982
45.860082,2.980813
45.891149,2.982455
45.926748,2.979052
45.959637,2.972706
45.993870,2.974386
46.027946,2.978514
46.059426,2.984901
46.093036,2.975109
46.128092,2.982286
46.161295,2.979617
46.195538,2.972304
46.229043,2.968455
46.261177,2.969137
46.297071,2.976545
46.332414,2.980325
46.363192,2.978000
46.396810,2.982319
46.432068,2.976956
46.463081,2.969690
46.496285,2.959061
46.530701,2.948522
46.563862,2.924521
46.596856,2.886825
46.634998,2.881626
46.667478,2.842109
46.700573,2.809012
46.734452,2.759472
46.768099,2.743100
46.799509,2.682679
46.836107,2.629622
46.865829,2.574160
46.903656,2.487257
46.934597,2.470794
46.970191,2.371243
46.997848,2.329917
47.036109,2.273991
47.070194,2.207291
47.104952,2.133613
47.136667,2.057672
47.167526,1.968812
47.204731,1.886735
47.238101,1.823071
47.270186,1.746219
47.300756,1.669680
47.338267,1.603925
47.370629,1.581484
47.406348,1.525193
47.441894,1.463571
47.475759,1.399505
47.507859,1.348081
47.540607,1.292357
47.576291,1.242878
47.610795,1.193100
47.644824,1.150060
47.675855,1.105805
47.709681,1.067985
47.743849,1.032737
47.775384,1.013468
47.808321,1.003631
47.841558,0.972480
47.875229,0.940641
47.908659,0.917356
47.938011,0.888029
47.975968,0.877699
48.009625,0.862111
48.040476,0.855002
48.076221,0.858443
48.109925,0.856642
48.141174,0.851137
48.176833,0.854334
48.209772,0.848628
48.246404,0.846270
48.281746,0.850878
48.314073,0.846079
48.351454,0.850671
48.383528,0.840696
48.414058,0.855016
48.448739,0.854890
48.483860,0.857595
48.512910,0.855435
48.550722,0.864013
48.581040,0.868079
48.615857,0.868282
48.649009,0.876786
48.686718,0.881967
48.718531,0.890641
48.750356,0.890521
48.785627,0.903072
48.818764,0.917606
48.850943,0.937276
48.886429,0.945848
48.921137,0.959358
48.949741,0.975143
48.985743,1.000423
49.020491,1.021522
49.054068,1.042359
49.084921,1.058198
49.122244,1.072207
49.155026,1.090095
49.184747,1.099609
49.216820,1.108653
49.253314,1.127589
49.289331,1.164193
49.320894,1.199911
49.358269,1.182325
49.391387,1.205155
49.423728,1.200189
49.458152,1.244224
49.492233,1.260665
49.521790,1.277737
49.557019,1.334395
49.589687,1.347393
49.624621,1.358965
49.659566,1.406503
49.691092,1.416878
49.725038,1.472324
49.759321,1.509256
49.790796,1.527025
49.825888,1.572427
49.859673,1.598741
49.893370,1.607075
49.925519,1.643619
49.957345,1.678652
49.993002,1.695649
50.024528,1.727942
50.058327,1.742248
50.091791,1.785148
