sim_time,speed_m_s
15.125410,1.273345
15.157412,1.255857
15.189383,1.245638
15.223014,1.235745
15.254951,1.227565
15.290925,1.221989
15.322118,1.209955
15.358954,1.219568
15.390543,1.193060
15.422875,1.183911
15.457808,1.184114
15.492232,1.165952
15.524903,1.166224
15.557080,1.176167
15.593361,1.162901
15.626079,1.153500
15.657112,1.148420
15.689764,1.151495
15.726265,1.151328
15.756435,1.170358
15.790362,1.180613
15.825678,1.157066
15.856554,1.161164
15.892134,1.177441
15.926703,1.166084
15.961690,1.172468
15.994797,1.169801
16.025746,1.184024
16.059904,1.174411
16.092603,1.184520
16.126341,1.184522
16.157736,1.178178
16.192222,1.183009
16.223810,1.180174
16.253261,1.184680
16.291790,1.186981
16.323440,1.193907
16.356693,1.191081
16.392207,1.197374
16.421053,1.207812
16.457766,1.194525
16.489974,1.188149
16.525517,1.190310
16.557547,1.210633
16.593461,1.214127
16.625359,1.228667
16.659688,1.255380
16.690659,1.249894
16.723071,1.286188
16.761921,1.284359
16.792224,1.306062
16.830824,1.315967
16.869073,1.326541
16.900700,1.354998
16.933371,1.361501
16.964637,1.374072
17.000627,1.404711
17.034346,1.420268
17.065678,1.440536
17.100430,1.464956
17.135322,1.485746
17.165855,1.515657
17.199537,1.527171
17.234382,1.544508
17.267326,1.573563
17.299720,1.592526
17.332361,1.611467
17.366065,1.634260
17.401555,1.652406
17.432479,1.682341
17.466782,1.685425
17.500637,1.731878
17.532122,1.736700
17.566352,1.760252
17.597371,1.763932
17.634649,1.806505
17.666402,1.805235
17.697892,1.832435
17.732698,1.841899
17.765205,1.852298
17.798753,1.871860
17.832444,1.882426
17.868537,1.905314
17.900026,1.907921
17.932567,1.926628
17.967552,1.958560
18.000562,1.962807
18.035077,1.970454
18.067134,1.993440
18.100779,2.011366
18.134554,1.991459
18.166392,2.012620
18.202402,2.006371
18.237041,2.019541
18.269406,2.008215
18.305695,2.015572
18.337227,2.022885
18.370931,2.010749
18.405699,2.000954
18.440086,1.954322
18.472542,1.953326
18.507318,1.917059
18.538324,1.905523
18.572432,1.891916
18.604170,1.869411
18.636725,1.880111
18.672347,1.848456
18.703765,1.857402
18.735531,1.799086
18.771539,1.829935
18.806396,1.794190
18.839673,1.769786
18.872978,1.762395
18.903931,1.749023
18.939561,1.739843
18.971085,1.730139
19.005062,1.703467
19.038546,1.697886
19.068679,1.692883
19.102584,1.671209
19.133800,1.677678
19.167980,1.659050
19.203646,1.650856
19.233703,1.636483
19.269664,1.626631
19.301327,1.608953
19.335414,1.608602
19.367575,1.587690
19.400381,1.585317
19.435536,1.557982
19.470500,1.561225
19.502984,1.556650
19.535355,1.533099
19.569462,1.553959
19.601662,1.532902
19.635917,1.529066
19.668506,1.523805
19.703384,1.517090
19.739050,1.500325
19.771639,1.499956
19.805441,1.485975
19.838889,1.498539
19.870102,1.478778
19.904324,1.469655
19.936881,1.463327
19.972697,1.481817
20.003447,1.472599
20.038355,1.476653
20.075197,1.454705
20.107971,1.472360
20.143116,1.471524
20.172378,1.490441
20.209131,1.463178
20.242222,1.493405
20.273279,1.489837
20.307040,1.491695
20.341790,1.510904
20.376230,1.490622
20.407598,1.518938
20.438377,1.514418
20.474548,1.522164
20.506938,1.544620
20.543394,1.546951
20.577165,1.541750
20.610340,1.571177
20.641539,1.551391
20.674575,1.563799
20.707440,1.558836
20.742734,1.595305
20.773306,1.576560
20.807045,1.587005
20.840234,1.616817
20.874760,1.588187
20.904561,1.616588
20.938301,1.619760
20.974486,1.640956
21.010453,1.626841
21.050336,1.635199
21.081008,1.669444
21.114508,1.652460
21.148420,1.664772
21.180925,1.692145
21.216493,1.673332
21.249366,1.686462
21.282073,1.717224
21.315046,1.714424
21.348150,1.714930
21.380835,1.713895
21.416199,1.728803
21.446893,1.727779
21.480797,1.750816
21.515656,1.738550
21.549361,1.765689
21.581457,1.768004
21.614553,1.781066
21.645365,1.805054
21.680960,1.764297
21.712219,1.805190
21.748242,1.803621
21.776782,1.820842
21.812396,1.833597
21.846702,1.848107
21.881350,1.845842
21.911914,1.870883
21.946519,1.885784
21.980115,1.891581
22.015781,1.887414
22.046987,1.905476
22.082916,1.914079
22.112445,1.911478
22.150121,1.937952
22.182872,1.942358
22.216801,1.951691
22.250623,1.952170
22.283981,1.942349
22.317532,1.952962
22.350803,1.982500
22.385667,1.988454
22.419048,2.000914
22.452765,2.008497
22.484964,2.005973
22.516378,2.023249
22.552727,2.012304
22.582934,2.005995
22.617293,1.986152
22.650856,1.983449
22.682940,1.958529
22.716949,1.936998
22.752164,1.915219
22.783635,1.893631
22.815732,1.905516
22.849106,1.856025
22.883631,1.833161
22.916982,1.809469
22.955167,1.749776
22.988626,1.804061
23.018029,1.749004
23.054567,1.691136
23.085051,1.723315
23.121120,1.656719
23.155773,1.655175
23.188073,1.629706
23.221955,1.600698
23.253624,1.588872
23.290325,1.555579
23.324249,1.529395
23.352875,1.515183
23.389120,1.487785
23.421018,1.486781
23.453080,1.450576
23.487779,1.442061
23.521901,1.413827
23.555063,1.411289
23.587575,1.377428
23.621920,1.359250
23.654093,1.339677
23.685492,1.338285
23.718287,1.321452
23.753671,1.308622
23.787794,1.289895
23.822196,1.272926
23.855939,1.262831
23.888388,1.258962
23.918191,1.261744
23.952959,1.255544
23.987414,1.245920
24.023707,1.251423
24.056401,1.250824
24.087135,1.240461
24.121265,1.256622
24.153878,1.238374
24.185872,1.262966
24.220831,1.255610
24.255480,1.255800
24.285500,1.281924
24.322631,1.271201
24.356092,1.257746
24.388804,1.265112
24.421807,1.266080
24.454862,1.274464
24.487335,1.286752
24.523091,1.277299
24.554123,1.278620
24.587035,1.291453
24.623421,1.274690
24.655322,1.296573
24.686601,1.290331
24.721577,1.290248
24.755949,1.296434
24.789317,1.286439
24.822353,1.281661
24.855403,1.289513
24.887145,1.286079
24.920813,1.284453
24.954890,1.287395
24.988244,1.299744
25.021070,1.290326
25.055819,1.297980
25.086508,1.298167
25.120385,1.302104
25.153525,1.301593
25.188927,1.303443
25.223491,1.315669
25.256669,1.315079
25.288932,1.328557
25.324843,1.333986
25.356974,1.359874
25.389837,1.390259
25.421714,1.388527
25.456361,1.416570
25.490790,1.432032
25.523840,1.448010
25.556362,1.453409
25.591993,1.462733
25.623224,1.473597
25.656299,1.493188
25.690755,1.508797
25.722149,1.515229
25.756925,1.528088
25.787704,1.525171
25.822670,1.531671
25.856105,1.562024
25.890759,1.562222
25.924050,1.571338
25.954830,1.592895
25.988629,1.594690
26.022199,1.595573
26.052901,1.603472
26.088558,1.610101
26.119494,1.620705
26.154722,1.621084
26.190211,1.631260
26.224549,1.646150
26.256319,1.636081
26.291194,1.656295
26.326532,1.663162
26.357231,1.658333
26.391230,1.675119
26.425678,1.675110
26.457859,1.676131
26.489479,1.669658
26.525317,1.679193
26.557380,1.677854
26.588326,1.690328
26.625237,1.697370
26.658576,1.706401
26.693922,1.711504
26.728218,1.715789
26.761778,1.714070
26.793707,1.721895
26.827072,1.718488
26.863341,1.704565
26.894966,1.711751
26.928114,1.711720
26.963434,1.690171
26.998884,1.682216
27.030618,1.667729
27.066038,1.666946
27.098304,1.643094
27.133530,1.635241
27.164087,1.612969
27.199815,1.587727
27.232565,1.550668
27.267687,1.529062
27.301012,1.518656
27.333328,1.498236
27.368436,1.459622
27.399748,1.461707
27.435086,1.437644
27.468534,1.427240
27.496845,1.414500
27.535072,1.389487
27.566172,1.390918
27.601195,1.371632
27.635515,1.359983
27.666937,1.333591
27.702386,1.338853
27.734783,1.329009
27.767071,1.312788
27.798559,1.293330
27.835381,1.294298
27.867420,1.277447
27.901383,1.282543
27.935694,1.261135
27.965923,1.261424
28.001613,1.242162
28.034218,1.236398
28.068719,1.224840
28.102783,1.228055
28.135387,1.211052
28.171306,1.215251
28.204235,1.213792
28.235363,1.194909
28.269026,1.195228
28.305341,1.193697
28.338362,1.207441
28.369466,1.210468
28.404784,1.202216
28.435719,1.214764
28.468719,1.208574
28.500486,1.206221
28.534379,1.218378
28.570967,1.224843
28.600616,1.235310
28.637251,1.241894
28.669834,1.255756
28.704654,1.265746
28.739965,1.270676
28.773531,1.285521
28.807871,1.282374
28.840066,1.302885
28.871556,1.313055
28.905654,1.321743
28.940382,1.351109
28.975167,1.340029
29.010647,1.371285
29.043464,1.347530
29.079751,1.381220
29.113022,1.374233
29.144858,1.381858
29.179285,1.403158
29.211975,1.405909
29.243803,1.410408
29.278394,1.412615
29.310579,1.395490
29.343862,1.438538
29.377181,1.434279
29.407430,1.449367
29.443232,1.423524
29.476569,1.436636
29.509313,1.448857
29.540510,1.436280
29.577964,1.440378
29.612424,1.455273
29.644230,1.449047
29.676683,1.441296
29.711713,1.460490
29.744339,1.431787
29.777871,1.434392
29.813546,1.433865
29.845853,1.438506
29.877442,1.438811
29.915345,1.440339
29.947402,1.420634
29.980228,1.428360
