sim_time,speed_m_s
5.910649,1.143147
5.943803,1.165457
5.975330,1.177336
6.010180,1.191443
6.042899,1.211741
6.077703,1.238543
6.111349,1.252534
6.145125,1.268480
6.176003,1.293727
6.210797,1.289971
6.246465,1.317253
6.283890,1.332918
6.319528,1.357037
6.350078,1.375230
6.386353,1.375071
6.418338,1.400773
6.454019,1.402043
6.486537,1.426277
6.520056,1.434011
6.553603,1.431051
6.583107,1.430985
6.619018,1.455563
6.652661,1.464582
6.685725,1.477764
6.718604,1.485804
6.751875,1.503965
6.784842,1.519451
6.819305,1.513434
6.853711,1.518201
6.886389,1.541789
6.922174,1.548358
6.954321,1.546159
6.986394,1.537801
7.021648,1.551146
7.057565,1.560925
7.089660,1.560736
7.121701,1.547022
7.159348,1.541030
7.193769,1.520948
7.227798,1.503281
7.258484,1.505059
7.291313,1.501357
7.328111,1.489412
7.360426,1.490522
7.390636,1.470285
7.425902,1.462686
7.457739,1.432440
7.491132,1.413606
7.529379,1.400238
7.560693,1.366961
7.594053,1.448045
7.624694,1.539932
7.662673,1.486863
7.694077,1.451226
7.730557,1.417615
7.761579,1.373542
7.796812,1.340673
7.828945,1.311230
7.861856,1.284955
7.896785,1.248998
7.931415,1.209049
7.962501,1.193707
7.997657,1.165613
8.031113,1.130902
8.065146,1.106482
8.099997,1.064495
8.130927,1.039909
8.162948,1.027589
8.197530,0.994961
8.229285,0.966487
8.264315,0.957277
8.296612,0.936078
8.332030,0.910756
8.365629,0.900352
8.398336,0.875363
8.429393,0.863519
8.463698,0.850601
8.497684,0.836248
8.531684,0.841477
8.564900,0.846053
8.598834,0.855810
8.632652,0.862019
8.667840,0.880987
8.700709,0.897781
8.737853,0.904185
8.769523,0.935472
8.802351,0.937428
8.836576,0.968160
8.872330,0.967946
8.905314,0.992290
8.939557,0.996547
8.972467,0.997676
9.005970,1.023547
9.039475,1.035935
9.072986,1.039729
9.105135,1.064982
9.137398,1.072590
9.172342,1.084641
9.206868,1.086798
9.238403,1.086300
9.274186,1.087107
9.306365,1.088938
9.340828,1.096002
9.371829,1.103432
9.406870,1.116536
9.437888,1.115823
9.471724,1.118620
9.502375,1.114928
9.541085,1.136283
9.572750,1.119870
9.604825,1.144525
9.637644,1.129556
9.671719,1.152625
9.703716,1.162777
9.735132,1.177989
9.772646,1.187746
9.803204,1.208535
9.838760,1.238738
9.872990,1.275534
9.907903,1.318100
9.938765,1.338991
9.973814,1.360800
10.008203,1.382817
10.040362,1.432332
10.077011,1.430841
10.110998,1.491561
10.142434,1.490045
10.174069,1.548043
10.210226,1.571715
10.243332,1.585529
10.274266,1.606775
10.311977,1.634743
10.342411,1.662688
10.376611,1.682599
10.408145,1.717283
10.442308,1.732183
10.474311,1.759501
10.509447,1.780036
10.541520,1.807704
10.573903,1.821210
10.606908,1.849514
10.642833,1.866319
10.678206,1.893272
10.711076,1.942230
10.743248,1.932252
10.777342,1.952820
10.808970,1.973736
10.842840,2.016266
10.878647,2.009580
10.910787,2.032417
10.941706,2.049888
10.975056,2.060439
11.008671,2.083503
11.044257,2.120213
11.077251,2.094683
11.112724,2.114516
11.142111,2.133294
11.177683,2.152672
11.210342,2.190559
11.246174,2.184500
11.280420,2.207944
11.312523,2.213672
11.347111,2.228942
11.378201,2.246147
11.409965,2.252361
11.445239,2.274785
11.477389,2.270932
11.510796,2.301201
11.543027,2.300955
11.573624,2.310334
11.608771,2.319331
11.642199,2.338156
11.676269,2.344304
11.707464,2.344579
11.742450,2.366617
11.772351,2.365981
11.808220,2.374599
11.840489,2.380065
11.871983,2.395677
11.911750,2.414635
11.944174,2.421682
11.979935,2.426518
12.013124,2.446258
12.045812,2.445304
12.079764,2.447643
12.111412,2.454501
12.143803,2.453411
12.179550,2.461717
12.210067,2.456921
12.244267,2.465894
12.278321,2.474744
12.312732,2.468416
12.346884,2.445263
12.378561,2.427052
12.414933,2.399469
12.447695,2.323776
12.480645,2.311732
12.513678,2.268661
12.544634,2.219623
12.575500,2.159956
12.611386,2.105983
12.644463,2.047578
12.678892,1.978525
12.713025,1.918114
12.745003,1.851668
12.776181,1.784369
12.812798,1.711170
12.845180,1.645923
12.878546,1.582394
12.911892,1.523796
12.951628,1.465456
12.984959,1.410629
13.018625,1.354299
13.050475,1.301141
13.083779,1.262561
13.118690,1.221162
13.150635,1.179182
13.184309,1.149545
13.216150,1.103781
13.249145,1.073000
13.284602,1.040965
13.318298,1.017218
13.352514,0.989042
13.383692,0.971472
13.420015,0.964184
13.454994,0.952490
13.484837,0.947521
13.518536,0.928077
13.555328,0.920199
13.588031,0.910552
13.621683,0.905757
13.653912,0.896593
13.687299,0.887713
13.719728,0.880500
13.754066,0.878220
13.787341,0.879050
13.819011,0.861567
13.851980,0.847407
13.884687,0.849643
13.920895,0.845727
13.952917,0.852180
13.987210,0.857770
14.019913,0.871491
14.055510,0.868203
14.087801,0.878268
14.123057,0.879804
14.157779,0.898718
14.188274,0.903608
14.224517,0.902996
14.258664,0.926048
14.292458,0.932354
14.326201,0.947664
14.362029,0.961773
14.396056,0.976794
14.429401,1.001517
14.461242,1.003226
14.494011,1.021239
14.524760,1.047250
14.560978,1.058194
14.593597,1.060324
14.625753,1.079593
14.660715,1.120193
14.697677,1.100944
14.729597,1.124800
14.765598,1.154821
14.798226,1.156341
14.829681,1.169724
14.865681,1.204555
14.897489,1.200450
14.933592,1.215650
14.967795,1.263090
14.998841,1.276081
15.032845,1.296867
15.068797,1.308250
15.102977,1.323140
15.134775,1.334930
15.171063,1.320359
15.201129,1.312846
15.235880,1.312244
15.268084,1.322397
15.302112,1.322894
15.335430,1.324426
15.367970,1.315104
15.402242,1.311153
15.434914,1.309259
15.471127,1.306816
15.505863,1.293313
15.538147,1.304915
15.576973,1.294417
15.613177,1.291454
15.644052,1.296124
15.676618,1.296493
15.710496,1.310273
15.742796,1.318400
15.776122,1.325644
15.812344,1.313585
15.845516,1.331716
15.879409,1.373515
15.915765,1.384425
15.949490,1.419863
15.980665,1.444909
16.017102,1.497628
16.050957,1.489346
16.084786,1.547747
16.116837,1.569198
16.153198,1.593052
16.186074,1.636044
16.218860,1.624524
16.252588,1.672864
16.285702,1.713370
16.322759,1.764849
16.352716,1.773484
16.388517,1.809909
16.420026,1.858037
16.454993,1.890491
16.488704,1.884636
16.521555,1.936511
16.555322,1.968355
16.588767,1.970611
16.622988,1.998048
16.655562,2.059231
16.690333,2.041717
16.720184,2.073941
16.755112,2.115549
16.788139,2.138293
16.824859,2.163619
16.861272,2.182212
16.892686,2.211527
16.928547,2.222956
16.960677,2.260107
16.992923,2.277362
17.027690,2.306944
17.061445,2.317787
17.096551,2.338735
17.129371,2.351673
17.160906,2.371534
17.193071,2.404517
17.228747,2.411293
17.261685,2.426575
17.296126,2.437627
17.332625,2.469673
17.367219,2.469896
17.398970,2.486562
17.434091,2.491255
17.466708,2.503295
17.498869,2.507985
17.531555,2.503808
17.564709,2.513066
17.598332,2.514450
17.631490,2.510472
17.664720,2.512571
17.698308,2.491725
17.732185,2.490842
17.764272,2.475712
17.798202,2.450286
17.832048,2.409084
17.865810,2.390871
17.897547,2.361352
17.931909,2.319023
17.964913,2.284817
17.998558,2.239778
18.028956,2.192479
18.064323,2.143487
18.096226,2.096099
18.133038,2.036174
18.163987,1.983945
18.197154,1.932805
18.230157,1.870598
18.266470,1.823724
18.300657,1.776878
18.333981,1.720233
18.368394,1.674311
18.399874,1.629934
18.435279,1.584973
18.468882,1.529831
18.500333,1.480270
18.531350,1.435752
18.567498,1.403270
18.599191,1.367607
18.635906,1.319773
18.667896,1.283274
18.702800,1.242110
18.736859,1.210126
18.766941,1.178235
18.802242,1.149886
18.834360,1.126697
18.867554,1.092347
18.903114,1.073047
18.935164,1.042659
18.969700,1.027211
18.999587,1.007569
19.035545,0.981571
19.068291,0.960777
19.102724,0.953482
19.136470,0.944845
19.167717,0.925315
19.201209,0.919686
19.232459,0.924088
19.268923,0.914335
19.301907,0.908066
19.333213,0.908052
19.365791,0.899952
19.402566,0.906553
19.434751,0.911243
19.469431,0.905260
19.501262,0.898291
19.533714,0.896331
19.571205,0.892972
19.603430,0.887773
19.637326,0.874422
19.667011,0.868398
19.702596,0.868330
19.737310,0.854224
19.770824,0.866240
19.805855,0.849158
19.840332,0.836974
19.871662,0.841468
19.908221,0.833886
19.941260,0.830271
19.973320,0.820464
20.006990,0.821155
20.039701,0.833434
20.076967,0.839581
20.109820,0.848195
20.142259,0.861629
20.177423,0.883106
20.208102,0.889934
20.243687,0.894964
20.275717,0.904208
20.309951,0.930444
20.344078,0.953899
20.377297,0.946418
20.411120,0.974035
20.447164,0.970733
20.480165,0.984063
20.513243,0.994351
20.548727,1.027755
20.581672,1.016165
20.614476,1.024436
20.649859,1.039965
20.682215,1.042804
20.714738,1.062000
20.748849,1.063766
20.780694,1.074419
20.814227,1.076088
20.847049,1.085238
20.881698,1.098877
20.915108,1.105027
20.948970,1.111624
20.986548,1.134857
21.018215,1.125542
21.051416,1.134958
21.082271,1.148755
21.115344,1.141793
21.150363,1.163371
21.181582,1.154177
21.215528,1.171859
21.248812,1.174253
21.284372,1.171335
21.319217,1.204408
21.352950,1.201082
21.387953,1.180675
21.421166,1.210322
21.453748,1.192717
21.490167,1.197491
21.521397,1.208809
21.555399,1.217137
21.589479,1.218306
21.621796,1.252878
21.655503,1.253031
21.687780,1.265601
21.720053,1.275999
21.755282,1.289948
21.789434,1.301756
21.819120,1.332233
21.855595,1.350906
21.889606,1.332333
21.921018,1.372650
21.956041,1.374682
21.988342,1.408557
22.018498,1.418809
22.051812,1.454528
22.085975,1.490698
22.122112,1.519538
22.153255,1.535165
22.187805,1.588762
22.221695,1.622989
22.251434,1.641550
22.288997,1.679486
22.318844,1.713210
22.353835,1.770461
22.387390,1.772828
22.422999,1.803934
22.455730,1.804519
22.488052,1.857932
22.522751,1.872087
22.554929,1.910025
22.591761,1.941045
22.624562,1.981264
22.657220,2.003033
22.691477,2.044387
22.724617,2.078526
22.757374,2.113870
22.789615,2.180377
22.824682,2.179491
22.857413,2.221141
22.892981,2.247897
22.924123,2.286326
22.959957,2.321395
22.991723,2.351332
23.026270,2.381814
23.060913,2.418069
23.093926,2.456959
23.128345,2.463793
23.159109,2.514100
23.192017,2.529279
23.227009,2.557878
23.261304,2.601641
23.291880,2.642844
23.325886,2.655134
23.361123,2.675902
23.398194,2.704251
23.429332,2.709851
23.461781,2.756531
23.493573,2.741116
23.528884,2.773441
23.564732,2.810036
23.594704,2.786245
23.628177,2.795398
23.661992,2.809243
23.698896,2.840426
23.726861,2.818073
23.764292,2.827958
23.797607,2.817024
23.831463,2.803121
23.863590,2.786179
23.895133,2.766848
23.930785,2.719414
23.962280,2.693963
23.992935,2.651090
24.027745,2.607995
24.065272,2.559795
24.094618,2.505243
24.127135,2.445680
24.160247,2.378096
24.196090,2.324160
24.228315,2.252302
24.263453,2.201551
24.296252,2.131836
24.328472,2.070647
24.363067,2.005819
24.398813,1.942357
24.426090,1.886286
24.462146,1.839380
24.497145,1.790969
24.532312,1.744859
24.565499,1.688230
24.598219,1.639150
24.632544,1.603620
24.667573,1.551774
24.697850,1.512807
24.733493,1.467390
24.764610,1.430093
24.799816,1.396847
24.832502,1.359844
24.869610,1.346946
24.905689,1.319903
24.937161,1.302785
24.972907,1.275256
25.004737,1.262116
25.039185,1.230622
25.073872,1.196754
25.106991,1.173168
25.141432,1.136854
25.173023,1.109748
25.206873,1.095320
25.241289,1.068737
25.273477,1.042405
25.304584,1.040965
25.339972,1.016036
25.373273,1.016364
25.403513,1.011168
25.436621,0.988698
25.472667,0.999553
25.501482,0.989615
25.538905,0.967858
25.570241,0.985758
25.603835,0.971662
25.638311,0.965207
25.671916,0.966224
25.703798,0.966815
25.735733,0.970580
25.766034,0.968770
25.804265,0.996156
25.836877,1.009400
25.870012,1.011406
25.905876,1.022980
25.937016,1.045596
25.970204,1.048439
26.002671,1.070841
26.040843,1.057988
26.071863,1.078869
26.106370,1.095080
26.140920,1.097687
26.173843,1.101467
26.208873,1.112512
26.239964,1.134275
26.274742,1.130809
26.305352,1.138075
26.340166,1.154744
26.374828,1.145583
26.407167,1.155750
26.440674,1.169807
26.471078,1.171477
26.506472,1.175520
26.541042,1.183920
26.573262,1.187450
26.608545,1.193509
26.642709,1.207942
26.675189,1.203262
26.711884,1.217709
26.741551,1.216593
26.776501,1.216770
26.810563,1.231407
26.843838,1.232482
26.875675,1.237845
26.909147,1.245076
26.941099,1.242581
26.973753,1.244303
27.007852,1.240494
27.041884,1.242230
27.075229,1.258481
27.109717,1.264806
27.142396,1.253496
27.177018,1.276585
27.213687,1.286478
27.247460,1.295837
27.282016,1.328745
27.314004,1.345439
27.354872,1.358256
27.387357,1.381295
27.420339,1.402205
27.455246,1.429408
27.487918,1.455035
27.519201,1.480217
27.553538,1.494425
27.586139,1.527696
27.620718,1.545653
27.651340,1.539197
27.685221,1.568496
27.721998,1.590138
27.755861,1.607267
27.788366,1.625413
27.822561,1.642541
27.856248,1.653024
27.887498,1.662742
27.923036,1.686517
27.954727,1.697202
27.990203,1.715214
28.020746,1.722224
28.056493,1.736539
28.086385,1.743932
28.120702,1.758806
28.153334,1.763169
28.187668,1.776703
28.216647,1.783757
28.253365,1.792560
28.285446,1.806249
28.319872,1.825732
28.355612,1.831806
28.389917,1.845863
28.424241,1.847602
28.455831,1.856762
28.489737,1.857866
28.523505,1.868842
28.553432,1.869605
28.587989,1.880507
28.620908,1.892111
28.653992,1.885969
28.689855,1.897571
28.721029,1.913265
28.756901,1.917077
28.787930,1.921817
28.824284,1.932857
28.859157,1.937917
28.889541,1.935926
28.924168,1.940323
28.959250,1.946324
28.990504,1.956623
29.022724,1.952966
29.057342,1.960183
29.094156,1.975452
29.125573,1.978385
29.159381,1.980139
29.193366,1.988832
29.228132,1.991883
29.260046,1.998437
29.295181,2.000663
29.329669,2.011433
29.362828,2.014340
29.392155,2.025343
29.429185,2.021886
29.460829,2.029265
29.493358,2.035116
29.527355,2.035045
29.562093,2.036752
29.594893,2.043460
29.628969,2.049667
29.662416,2.052246
29.692816,2.058975
29.729495,2.070201
29.760199,2.070969
29.793524,2.072658
29.828024,2.051383
29.861319,2.058546
29.895315,2.048570
29.926971,2.042725
29.960830,2.039162
29.994466,2.027380
