sim_time,speed_m_s
34.736794,1.313681
34.768066,1.304945
34.805874,1.305253
34.835921,1.309220
34.871039,1.304899
34.903552,1.297720
34.938746,1.312430
34.969371,1.303438
35.004683,1.316623
35.035390,1.311865
35.070766,1.336743
35.100554,1.318740
35.135932,1.338116
35.173293,1.366753
35.203411,1.343100
35.236237,1.348405
35.268305,1.359642
35.302278,1.353342
35.337305,1.389827
35.369277,1.379300
35.404035,1.422054
35.435301,1.395166
35.475437,1.437745
35.508582,1.408582
35.542621,1.409082
35.577427,1.429327
35.607867,1.422677
35.643557,1.437058
35.675965,1.435409
35.710678,1.456721
35.740946,1.449110
35.776400,1.471805
35.810156,1.488868
35.840833,1.486583
35.874159,1.501312
35.906603,1.505584
35.938682,1.507968
35.974255,1.509457
36.005320,1.513878
36.041570,1.519765
36.073349,1.515789
36.106308,1.521986
36.140474,1.522576
36.174342,1.511389
36.205225,1.497720
36.240194,1.482450
36.273026,1.475212
36.306435,1.476812
36.340068,1.471366
36.373806,1.475870
36.404999,1.459905
36.438847,1.454413
36.470427,1.468344
36.505962,1.456542
36.537494,1.452979
36.570682,1.456493
36.602471,1.434329
36.636967,1.414088
36.670504,1.428383
36.703412,1.396360
36.740086,1.371518
36.771400,1.368915
36.806320,1.367820
36.838414,1.348323
36.874358,1.344843
36.903806,1.327230
36.937132,1.340953
36.971279,1.306259
37.004384,1.296375
37.038501,1.275027
37.071632,1.277602
37.105617,1.270150
37.139533,1.251273
37.174217,1.254829
37.207856,1.250206
37.241471,1.257581
37.274566,1.256797
37.306632,1.274964
37.342196,1.273691
37.375203,1.289848
37.409826,1.289853
37.441154,1.295197
37.476533,1.316839
37.514376,1.326765
37.546968,1.333181
37.579453,1.334518
37.610516,1.339330
37.646166,1.350814
37.676422,1.360847
37.710704,1.358511
37.744279,1.367081
37.775937,1.367936
37.808852,1.365988
37.846032,1.391057
37.879959,1.377728
37.909337,1.388997
37.942968,1.392936
37.975275,1.392610
38.009796,1.396338
38.047328,1.380393
38.080079,1.399070
38.114357,1.404501
38.147370,1.403311
38.179995,1.417615
38.212484,1.415300
38.246674,1.421985
38.278210,1.422387
38.311447,1.442511
38.346809,1.455976
38.380248,1.441007
38.412913,1.442981
38.446148,1.461207
38.479410,1.448680
38.514969,1.448532
38.549041,1.471091
38.582635,1.473650
38.616994,1.466013
38.649362,1.487874
38.680033,1.491685
38.714421,1.506819
38.748733,1.494198
38.783564,1.491172
38.814319,1.493354
38.849829,1.507022
38.883750,1.498983
38.915736,1.487196
38.949093,1.521478
38.981833,1.506684
39.016354,1.497405
39.050410,1.519508
39.083984,1.512082
39.113333,1.508297
39.150135,1.525366
39.184279,1.515709
39.221631,1.534596
39.252287,1.517467
39.288031,1.539537
39.320637,1.551655
39.355750,1.555005
39.386324,1.563576
39.424816,1.569582
39.459369,1.561930
39.489127,1.569557
39.519748,1.559890
39.557357,1.580421
39.586834,1.561000
39.623164,1.564950
39.654579,1.559063
39.689662,1.552483
39.722772,1.547664
39.756007,1.573521
39.786016,1.564825
39.823724,1.550131
39.854206,1.562416
39.889120,1.548395
39.924900,1.554059
39.956682,1.560189
39.990768,1.556801
40.025643,1.553217
40.056870,1.567910
40.092520,1.554891
40.128897,1.572925
40.167884,1.555554
40.200047,1.554699
40.231036,1.571167
40.268546,1.544372
40.300820,1.573350
40.335263,1.567906
40.367074,1.570639
40.402895,1.553292
40.434148,1.558127
40.471944,1.531335
40.503824,1.536954
40.539440,1.519797
40.573042,1.515966
40.606360,1.483173
40.635633,1.477581
40.672012,1.478377
40.706413,1.468798
40.738563,1.443513
40.770212,1.450699
40.803790,1.432952
40.839338,1.402564
40.870639,1.402246
40.904909,1.390329
40.935336,1.371973
40.970263,1.353547
41.004628,1.342648
41.037587,1.337879
41.073138,1.327061
41.105499,1.329704
41.140865,1.299340
41.176095,1.284870
41.207775,1.278951
41.238271,1.275014
41.271201,1.255568
41.307218,1.254597
41.339278,1.261530
41.375585,1.246265
41.408044,1.241583
41.441211,1.240511
41.475659,1.234058
41.507085,1.222534
41.541786,1.217970
41.572448,1.209751
41.605863,1.217356
41.639818,1.201181
41.672727,1.191797
41.707799,1.191985
41.738904,1.183131
41.773075,1.176639
41.802046,1.191403
41.840697,1.180547
41.875436,1.184632
41.909101,1.187163
41.943348,1.189887
41.977688,1.200075
42.009141,1.188046
42.044306,1.193940
42.081180,1.207310
42.113283,1.199609
42.148570,1.215262
42.179797,1.215035
42.212902,1.219805
42.246903,1.215469
42.283216,1.227999
42.316065,1.220722
42.351931,1.236966
42.382623,1.232743
42.416098,1.242933
42.449804,1.234764
42.484652,1.240817
42.517575,1.246817
42.551481,1.257669
42.582864,1.251014
42.617963,1.255356
42.651425,1.281806
42.684364,1.272739
42.718980,1.288453
42.751942,1.283934
42.784808,1.293434
42.819808,1.291369
42.850558,1.318395
42.884005,1.312101
42.917440,1.340855
42.949502,1.344712
42.987686,1.361065
43.020543,1.393218
43.055319,1.390218
43.087951,1.421711
43.122232,1.426253
43.154874,1.438437
43.191416,1.493101
43.223746,1.470495
43.258135,1.489457
43.290903,1.497598
43.324026,1.525055
43.355488,1.540074
43.392539,1.548538
43.423060,1.564481
43.457573,1.579997
43.493147,1.595596
43.524989,1.616842
43.558426,1.629473
43.588969,1.603331
43.624345,1.632842
43.655483,1.671950
43.688425,1.671836
43.724589,1.683846
43.757923,1.704369
43.792532,1.704953
43.823850,1.715942
43.857933,1.733662
43.891265,1.745067
43.925915,1.754908
43.957925,1.761272
43.993943,1.779753
44.027454,1.780317
44.059738,1.794833
44.091295,1.803818
44.128935,1.804468
44.160491,1.816972
44.194627,1.808927
44.227426,1.825060
44.261167,1.833503
44.293518,1.842789
44.327577,1.853392
44.359948,1.856317
44.394091,1.858178
44.426159,1.872137
44.461569,1.875845
44.494171,1.883769
44.528113,1.893840
44.558849,1.895079
44.595137,1.905201
44.626754,1.921174
44.661127,1.912937
44.693459,1.924318
44.726199,1.923753
44.761069,1.931643
44.796605,1.933667
44.826688,1.941749
44.863163,1.950719
44.897649,1.954565
44.929894,1.958656
44.963526,1.961137
44.996815,1.963094
45.027854,1.968141
45.061771,1.969132
45.095038,1.978251
45.130526,1.975464
45.162026,1.957655
45.197105,1.948488
45.233839,1.938068
45.264347,1.924120
45.299243,1.912653
45.331039,1.885889
45.367465,1.874751
45.399137,1.861108
45.435196,1.842968
45.467168,1.822439
45.502376,1.805164
45.536756,1.782391
45.570367,1.753659
45.603444,1.717140
45.636880,1.695440
45.664493,1.660274
45.701796,1.638388
45.735312,1.624524
45.766226,1.625862
45.800806,1.592398
45.831908,1.586598
45.865601,1.556662
45.901204,1.534395
45.936689,1.520903
45.967758,1.509142
46.003407,1.486491
46.037567,1.472260
46.070821,1.475906
46.104747,1.462944
46.138854,1.439388
46.171463,1.433951
46.203427,1.422778
46.233586,1.414506
46.269592,1.421867
46.303708,1.415778
46.340529,1.415973
46.372280,1.412089
46.405550,1.443091
46.436098,1.452853
46.469937,1.440212
46.506184,1.454441
46.538833,1.459532
46.570673,1.474084
46.602429,1.491359
46.641814,1.510183
46.675702,1.518007
46.704851,1.527592
46.745495,1.544249
46.778557,1.547046
46.810964,1.566480
46.847479,1.579480
