sim_time,speed_m_s
18.532680,1.587919
18.563455,1.571206
18.595737,1.562089
18.632160,1.554542
18.660971,1.534853
18.699149,1.531285
18.729517,1.530458
18.766032,1.516577
18.795143,1.504372
18.832249,1.502182
18.868522,1.485837
18.899654,1.477445
18.934191,1.462039
18.969600,1.452579
19.002064,1.427092
19.034829,1.426026
19.068411,1.406143
19.101963,1.405139
19.135478,1.403250
19.168175,1.384743
19.200788,1.385153
19.235607,1.388741
19.270079,1.387690
19.303189,1.379763
19.336872,1.369441
19.369256,1.355492
19.403038,1.357773
19.431441,1.349153
19.468418,1.334619
19.501836,1.332251
19.537821,1.350111
19.568180,1.328500
19.605646,1.309356
19.639390,1.304625
19.674113,1.305436
19.708500,1.302647
19.741744,1.295152
19.774998,1.291925
19.807256,1.308286
19.840723,1.283548
19.873900,1.302206
19.910101,1.278214
19.943745,1.283082
19.977168,1.272512
20.010420,1.275256
20.048681,1.269886
20.081206,1.271543
20.115062,1.271320
20.146479,1.288679
20.180226,1.254490
20.214077,1.276808
20.247009,1.251921
20.276977,1.255074
20.316218,1.264429
20.350922,1.246160
20.383829,1.254475
20.419611,1.258049
20.449381,1.247719
20.484842,1.243212
20.518569,1.249900
20.548450,1.260053
20.581965,1.234333
20.617802,1.258792
20.651795,1.237412
20.684676,1.235492
20.717831,1.260768
20.752857,1.253441
20.782380,1.252090
20.818018,1.253108
20.850750,1.260621
20.883648,1.255341
20.922460,1.259513
20.956000,1.279073
20.988313,1.263116
21.019960,1.294638
21.055565,1.298995
21.087385,1.300619
21.122503,1.321315
21.159892,1.291879
21.193294,1.312676
21.224109,1.329981
21.257962,1.335297
21.290809,1.346237
21.326823,1.334428
21.360068,1.347822
21.393655,1.364654
21.427372,1.383378
21.459825,1.404594
21.492662,1.396024
21.525700,1.402330
21.562229,1.420389
21.589065,1.442475
21.625475,1.416872
21.658779,1.434304
21.693940,1.436808
21.725347,1.473073
21.757643,1.454463
21.790869,1.459877
21.823874,1.489950
21.857865,1.486225
21.892599,1.498952
21.926917,1.500483
21.958190,1.498705
21.992911,1.486330
22.028057,1.474667
22.059052,1.461615
22.092000,1.431577
22.126688,1.420568
22.157964,1.400930
22.194725,1.384166
22.225907,1.357109
22.258397,1.345436
22.292454,1.318292
22.326505,1.287482
22.358505,1.268476
22.396014,1.236147
22.429947,1.231957
22.463918,1.214974
22.496857,1.190772
22.530689,1.165977
22.564092,1.157035
22.595661,1.149414
22.628906,1.132239
22.665182,1.117196
22.697091,1.104127
22.732152,1.088522
22.765473,1.070984
22.802539,1.066562
22.834417,1.055142
22.867960,1.049508
22.902647,1.040673
22.933722,1.032076
22.968514,1.025024
23.002044,1.018481
23.033371,1.003697
23.068894,1.005989
23.102746,1.004275
23.135968,0.998173
23.166947,0.998696
23.199833,0.998388
23.233653,0.984249
23.267583,0.997358
23.302137,0.981553
23.332885,0.979301
23.368047,0.981420
23.401859,0.972392
23.437885,0.979395
23.470608,0.980892
23.507181,0.986730
23.542251,0.964904
23.576343,0.967769
23.608179,0.966529
23.640084,0.978230
23.674938,0.981947
23.706916,0.990780
23.740001,1.010708
23.772448,1.014592
23.808170,1.014165
23.839993,1.023108
23.873333,1.039092
23.908079,1.035669
23.941369,1.042088
23.974596,1.048098
24.007165,1.077130
24.042881,1.075646
24.080275,1.100935
24.111850,1.116991
24.148132,1.117486
24.184295,1.143392
24.214259,1.148535
24.253786,1.151393
24.283791,1.161325
24.320564,1.181650
24.354851,1.186842
24.387908,1.201383
24.420571,1.199680
24.455927,1.217858
24.488856,1.234838
24.519575,1.236276
24.554587,1.233340
24.589630,1.258500
24.622849,1.252603
24.654709,1.284000
24.688675,1.295845
24.720812,1.312635
24.753749,1.315470
24.791170,1.329158
24.824901,1.329242
24.862283,1.354647
24.892680,1.352029
24.927321,1.363607
24.959989,1.390780
25.000195,1.384857
25.032258,1.395559
25.064953,1.393488
25.094812,1.420309
25.130400,1.422515
25.164099,1.417792
25.198749,1.438662
25.230597,1.442634
25.265446,1.474261
25.301817,1.486864
25.336472,1.498931
25.367834,1.519236
25.403794,1.525175
25.437380,1.542656
25.468201,1.549528
25.500439,1.561833
25.535541,1.567245
25.569115,1.579450
25.602849,1.570917
25.633764,1.591680
25.665751,1.558394
25.702009,1.601751
25.733386,1.578348
25.764071,1.619634
25.795971,1.620339
25.832800,1.605287
25.868785,1.645830
25.903013,1.654808
25.936362,1.641138
25.968838,1.647187
26.002771,1.667245
26.036974,1.668318
26.073206,1.656164
26.106840,1.679880
26.137981,1.703384
26.172069,1.681249
26.201351,1.694534
26.239147,1.721850
26.270248,1.709247
26.305180,1.716273
26.338236,1.725193
26.370851,1.737607
26.404426,1.746607
26.435858,1.760793
26.471891,1.754237
26.502582,1.766158
26.537403,1.783845
26.571815,1.782442
26.600298,1.815358
26.635578,1.774807
26.671458,1.821289
26.705179,1.785924
26.736478,1.818929
26.769283,1.848481
26.802916,1.848531
26.838664,1.844684
26.870755,1.844842
26.902365,1.865712
26.937552,1.861697
26.972115,1.879900
27.004940,1.874848
27.038630,1.889856
27.071741,1.912235
27.103664,1.878525
27.139613,1.903520
27.172552,1.887005
27.206358,1.909531
27.236791,1.881538
27.272473,1.909078
27.305836,1.913880
27.340441,1.929424
27.373005,1.929673
27.405847,1.962899
27.441272,1.915022
27.475294,1.974296
27.507224,1.933223
27.539169,1.984373
27.576114,1.963162
27.609098,1.975840
27.642153,2.000747
27.679660,1.970550
27.710986,1.960089
27.743490,1.989942
27.775504,1.965177
27.812343,2.025029
27.847146,1.991201
27.879948,2.013255
27.912858,2.002453
27.946646,2.028549
27.978110,2.036076
28.011750,2.026567
28.046023,2.069560
28.076278,2.048930
28.111798,2.039887
28.145915,2.052174
28.178697,2.059474
28.209927,2.072446
28.246632,2.039776
28.281106,2.111888
28.316439,2.047892
28.349890,2.091056
28.382304,2.072078
28.416461,2.102282
28.449372,2.076176
28.484044,2.097089
28.517348,2.077576
28.546801,2.116306
28.585203,2.123573
28.616671,2.110763
28.651160,2.119376
28.684798,2.129334
28.721282,2.107552
28.754110,2.125650
28.787160,2.148237
28.820187,2.130860
28.856799,2.161675
28.888086,2.151667
28.922452,2.128420
28.957529,2.173972
28.991714,2.169007
29.028492,2.135107
29.060985,2.165232
29.091162,2.180448
29.128148,2.195719
29.165017,2.173257
29.195934,2.198324
29.232338,2.206800
29.266950,2.206326
29.297535,2.218970
29.332035,2.222888
29.365607,2.226318
29.395239,2.217656
29.432034,2.243333
29.466294,2.236912
29.498527,2.241782
29.533492,2.258915
29.566434,2.235676
29.601655,2.245151
29.634527,2.237596
29.670518,2.246329
29.700704,2.269676
29.736566,2.258006
29.772997,2.284007
29.806442,2.272825
29.837520,2.274943
29.871400,2.289242
29.902714,2.302716
29.937001,2.330374
29.971598,2.366590
30.006186,2.404009
30.036392,2.485450
30.068863,2.546353
30.105961,2.556332
30.139552,2.629581
30.175696,2.719459
30.210993,2.814530
30.243189,2.828924
30.274843,2.931987
30.310877,2.939094
30.342434,2.951719
30.375707,2.990280
30.407641,2.994395
30.441303,2.996388
30.475368,2.989143
30.504085,2.964327
30.543010,2.992910
30.577742,2.981462
30.608649,2.975623
30.642796,2.983604
30.676304,2.980720
30.710980,2.967777
30.743241,2.968978
30.776121,2.985252
30.809227,2.972025
30.841807,2.966171
30.876974,2.973694
30.906708,2.955373
30.944529,2.971726
30.976020,2.975075
31.008150,2.957203
31.041935,2.965686
31.072941,2.968856
31.105531,2.966381
31.141710,2.977559
31.175715,2.971117
31.209019,2.971811
31.243045,2.977338
31.276498,2.974378
31.309089,2.980719
31.339888,2.975213
31.376066,2.974130
31.408547,2.977308
31.443285,2.965034
31.472401,2.974595
31.507226,2.973550
31.543256,2.964722
31.574183,2.970162
31.608868,2.990668
31.644256,2.971932
31.679372,2.980523
31.712193,2.976406
31.745502,2.979144
31.776059,2.978009
31.812119,2.980877
31.842982,2.976434
31.876837,2.975416
31.907615,2.958258
31.944388,2.978079
31.975940,2.970690
32.009315,2.979581
32.042317,2.976463
32.073610,2.980052
32.107213,2.981472
32.140932,2.978275
32.172970,2.977146
32.207088,2.977737
32.237777,2.977631
32.271498,2.975694
32.307040,2.977667
32.341019,2.979792
32.375250,2.978682
32.409745,2.976317
32.443432,2.966666
32.477399,2.972125
32.513907,2.977336
32.548590,2.970258
32.580953,2.968493
32.614415,2.976195
32.648886,2.974996
32.679553,2.952111
32.716501,2.978638
32.750468,2.975302
32.780958,2.979594
32.814955,2.978265
32.848975,2.983392
32.881526,2.963917
32.916959,2.968355
32.952421,2.979330
32.986856,2.970761
33.020291,2.969139
33.052230,2.978426
33.087675,2.973243
33.118923,2.975127
33.151568,2.971330
33.185702,2.975680
33.220741,2.980514
33.252787,2.973222
33.286184,2.972552
33.320728,2.965803
33.353399,2.971180
33.390521,2.977930
33.424067,2.971859
33.459058,2.972666
33.493106,2.974841
33.528520,2.970647
33.562077,2.978467
33.596638,2.976572
33.625455,2.967395
33.658586,2.967817
33.692475,2.967312
33.728172,2.967964
33.765202,2.975135
33.794192,2.970663
33.828075,2.972822
33.863361,2.974849
33.894463,2.966647
33.928197,2.971632
33.960805,2.976291
33.995892,2.971513
34.029373,2.977231
34.059694,2.985630
34.093221,2.975601
34.126456,2.973327
34.159432,2.973973
34.195610,2.975936
34.224641,2.992064
34.260913,2.983127
34.292173,2.973973
34.325453,2.978436
34.361315,2.976661
34.391681,2.963689
34.423168,2.951952
34.458252,2.932670
34.490362,2.901961
34.524024,2.867507
34.560433,2.815645
34.594000,2.763290
34.629122,2.688070
34.662458,2.619375
34.695661,2.551356
34.728994,2.471711
34.761546,2.396072
34.794230,2.325928
34.827711,2.259057
34.863807,2.184003
34.900103,2.107538
34.933382,2.045337
34.967676,1.970182
35.000954,1.907486
35.035379,1.837637
35.068581,1.780171
35.099540,1.713829
35.133717,1.647603
35.164253,1.604279
35.201737,1.546525
35.234521,1.494125
35.268960,1.414756
35.302009,1.383920
35.335262,1.346851
35.367750,1.296202
35.404884,1.267238
35.437827,1.251340
35.469329,1.237756
35.504105,1.228108
35.538869,1.224319
35.575697,1.214151
35.607272,1.205071
35.642883,1.195840
35.674007,1.194044
35.710044,1.200643
35.737917,1.183518
35.777784,1.185701
35.808589,1.196159
35.844735,1.198168
35.875922,1.199507
35.910369,1.191978
35.943450,1.194619
35.977906,1.202529
36.011731,1.188485
36.044520,1.197243
36.076423,1.216503
36.112197,1.187833
36.146626,1.220143
36.181905,1.220696
36.212401,1.223590
36.249840,1.234726
36.279764,1.237943
36.312957,1.241470
36.349116,1.249715
36.382960,1.265301
36.415099,1.269871
36.447954,1.293583
36.483700,1.280156
36.519302,1.277429
36.552313,1.308159
36.583934,1.306932
36.619061,1.318342
36.651209,1.348490
36.684426,1.324194
36.718088,1.357814
36.752752,1.354661
36.785066,1.377442
36.817724,1.373322
36.852337,1.388164
36.886946,1.389197
36.919497,1.398817
36.950732,1.410672
36.985230,1.442400
37.015059,1.429440
37.049241,1.443531
37.084036,1.443744
37.115581,1.439765
37.151552,1.463226
37.180884,1.486721
37.217044,1.507216
37.249282,1.507637
37.278998,1.532986
37.315021,1.540601
37.349895,1.528427
37.380476,1.557073
37.415920,1.551595
37.448506,1.539815
37.483174,1.563027
37.517076,1.581124
37.549643,1.595911
37.581676,1.599479
37.614836,1.599256
37.647078,1.603136
37.681295,1.637098
37.714154,1.613044
37.751252,1.647869
37.783537,1.652794
37.817495,1.673222
37.853209,1.665822
37.884779,1.669513
37.917772,1.690155
37.953161,1.685052
37.985028,1.721024
38.018486,1.714635
38.053936,1.728390
38.088855,1.719253
38.121376,1.759814
38.154478,1.739652
38.187163,1.742687
38.225398,1.758079
38.260371,1.774298
38.294082,1.776723
38.326887,1.762114
38.360593,1.756286
38.396272,1.738698
38.430170,1.737626
38.462411,1.694519
38.493478,1.694339
38.528675,1.675766
38.562599,1.667070
38.596816,1.614897
38.630057,1.650829
38.663877,1.602283
38.700689,1.585738
38.731615,1.597262
38.764497,1.557780
38.799407,1.564934
38.830326,1.587129
38.862163,1.530546
38.900144,1.522574
38.930617,1.527039
38.964467,1.507928
38.998227,1.501757
39.032773,1.495427
39.064505,1.518318
39.101239,1.532606
39.132234,1.502234
39.166030,1.512197
39.200890,1.544658
39.232832,1.503206
39.265883,1.566408
39.297349,1.549250
39.331838,1.598789
39.364382,1.630631
39.395932,1.641445
39.434299,1.687881
39.465147,1.726624
39.502453,1.722013
39.533540,1.761048
39.568198,1.774919
39.601081,1.871570
39.637380,1.869505
39.670573,1.931699
39.701990,1.968646
39.737692,1.999595
39.771706,2.049368
39.801626,2.120730
39.836613,2.144604
39.871041,2.221217
39.902509,2.251488
39.933952,2.314876
39.969196,2.330317
40.005813,2.412626
40.040979,2.488325
40.075019,2.576864
40.107053,2.603084
40.145555,2.684261
40.177641,2.735172
40.212619,2.750564
40.244490,2.835240
40.277979,2.884407
40.309976,2.947846
40.343733,2.947843
40.379275,2.989482
40.410947,3.000767
40.443115,2.951303
40.476989,2.972963
40.509400,2.975830
40.541294,2.943674
40.577232,2.977052
40.612391,2.932534
40.648917,2.967644
40.681844,2.970484
40.714163,2.986394
40.744192,2.930233
40.780733,2.968344
40.813746,2.929643
40.843796,2.982965
40.880297,2.952800
40.912001,2.952559
40.943139,2.951017
40.981638,2.967431
41.016813,2.964189
41.050987,2.971576
41.085236,2.964714
41.115388,2.962032
41.151002,2.969736
41.183413,2.970000
41.214979,2.967902
41.249671,2.966390
41.282466,2.975577
41.313761,2.999475
41.349855,2.977436
41.381987,2.977624
41.415982,2.980050
41.451112,2.969996
41.484659,2.976086
41.520589,2.979505
41.550770,2.981056
41.586080,2.976217
41.618517,2.969592
41.652254,2.959338
41.683320,2.940372
41.717673,2.924446
41.753969,2.906707
41.787268,2.848829
41.822523,2.808270
41.851743,2.768261
41.888379,2.746046
41.922754,2.694666
41.955153,2.653609
41.986908,2.610813
42.020578,2.551961
42.051030,2.489439
42.086550,2.420818
42.123556,2.370532
42.153477,2.349212
42.190950,2.294578
42.219153,2.241104
42.258972,2.195929
42.292900,2.134859
42.323962,2.079483
42.359496,2.021291
42.389762,1.938448
42.424352,1.921305
42.458282,1.867185
42.489934,1.823402
42.522492,1.770450
42.559026,1.720746
42.595144,1.646167
42.625064,1.584233
42.659801,1.535778
42.691066,1.517866
42.724464,1.485185
42.755199,1.445183
42.793175,1.417680
42.824947,1.385440
42.860628,1.343690
42.894647,1.311405
42.925934,1.299637
42.959436,1.279204
42.996270,1.257148
43.029333,1.224317
43.060647,1.218352
43.096784,1.213918
43.129810,1.215422
43.164814,1.221254
43.195467,1.226769
43.229045,1.229218
43.262782,1.253332
43.296850,1.247089
43.329628,1.264155
43.363799,1.264397
43.399551,1.272500
43.430712,1.271322
43.466673,1.292048
43.498483,1.296512
43.534008,1.299086
43.566572,1.304508
43.598694,1.308186
43.633076,1.315024
43.665690,1.320621
43.701865,1.342913
43.734087,1.314876
43.768581,1.345695
43.800460,1.341351
43.834195,1.359495
43.866970,1.319432
43.903500,1.340735
43.929992,1.348146
43.967634,1.358336
44.003179,1.369626
44.034888,1.373863
44.067677,1.374953
44.104295,1.386117
44.139468,1.369847
44.175285,1.384179
44.209505,1.399866
44.239489,1.402564
44.273682,1.407820
44.306269,1.394573
44.338242,1.427043
44.374865,1.411858
44.407441,1.424993
44.441602,1.459736
44.474148,1.428222
44.507782,1.431642
44.545356,1.433204
44.577095,1.453518
44.613336,1.436609
44.646281,1.442691
44.677776,1.461613
44.710957,1.454482
44.743514,1.494746
44.776323,1.446626
44.811726,1.459513
44.845427,1.456076
44.879588,1.465439
44.910439,1.478786
44.945035,1.485032
44.977733,1.489977
45.008973,1.523350
45.045389,1.480633
45.078603,1.501659
45.114331,1.505010
45.146958,1.531897
45.178102,1.501190
45.211739,1.515450
45.246182,1.536391
45.276456,1.553070
45.316462,1.526219
45.349323,1.547837
45.380421,1.559689
45.414279,1.551596
45.449210,1.570578
45.479879,1.585138
45.515010,1.609729
45.549839,1.641786
45.581141,1.659242
45.614120,1.679014
45.649548,1.688074
45.680736,1.697064
45.716134,1.746856
45.748265,1.750126
45.781627,1.772843
45.815084,1.810006
45.849882,1.796422
45.887726,1.832502
45.920429,1.809291
45.953753,1.854514
45.984474,1.873709
46.018777,1.902614
46.052378,1.924340
46.082826,1.936474
46.117887,1.929731
46.151257,1.954900
46.185331,1.941313
46.218013,1.981520
46.252180,2.010410
46.287206,2.039833
46.319276,2.093862
46.353047,2.120637
46.388738,2.170921
46.422769,2.194789
46.452952,2.242508
46.489600,2.276392
46.522548,2.315134
46.553245,2.389578
46.584950,2.424681
46.619841,2.502819
46.653372,2.511151
46.687713,2.540034
46.720493,2.579361
46.756514,2.634015
46.787296,2.661610
46.822729,2.721745
46.857483,2.796706
46.887970,2.829378
