sim_time,speed_m_s
3.395731,0.000835
3.428221,0.001318
3.462438,0.001111
3.495711,0.000009
3.530065,0.001635
3.564555,0.000780
3.596456,0.000000
3.629175,0.003368
3.664696,0.001747
3.695429,0.000777
3.729158,0.000752
3.758949,0.001615
3.791357,0.004338
3.828480,0.002200
3.861390,0.000467
3.893673,0.000305
3.927027,0.000171
3.963033,0.000347
3.996532,0.000051
4.027813,0.000516
4.064642,0.002494
4.097381,0.000602
4.129418,0.000526
4.163716,0.000683
4.199081,0.000598
4.232545,0.001366
4.266079,0.000699
4.301704,0.000296
4.334522,0.000366
4.365906,0.000571
4.399325,0.000066
4.433522,0.001476
4.466558,0.000747
4.497585,0.001183
4.531293,0.000346
4.566216,0.000241
4.598782,0.000032
4.632177,0.000179
4.664752,0.000260
4.696800,0.001145
4.732004,0.000802
4.763512,0.000556
4.798408,0.000478
4.829943,0.000760
4.864062,0.001356
4.902772,0.000066
4.934411,0.004687
4.967225,0.000486
5.001032,0.000742
5.036493,0.000517
5.067498,0.000330
5.101610,0.000801
5.134990,0.001544
5.172678,0.001165
5.207240,0.000319
5.241817,0.000224
5.272521,0.000537
5.306525,0.004426
5.339872,0.000516
5.376200,0.218903
5.409498,0.345053
5.441082,0.422391
5.475937,0.435795
5.506782,0.450941
5.539893,0.444716
5.573905,0.489142
5.608273,0.509560
5.641410,0.544109
5.673028,0.559297
5.710669,0.572854
5.744166,0.612165
5.774019,0.634581
5.809198,0.658336
5.844002,0.681771
5.878013,0.712947
5.907598,0.771724
5.945061,0.784309
5.976935,0.827070
6.009124,0.851954
6.044232,0.889966
6.075715,0.930150
6.108871,0.961438
6.141853,0.970649
6.175107,1.024646
6.210753,1.087537
6.245597,1.095844
6.276906,1.144995
6.310372,1.148671
6.343783,1.199116
6.377364,1.181967
6.408146,1.177439
6.442549,1.186354
6.475919,1.177232
6.508174,1.156544
6.539627,1.150276
6.576006,1.132048
6.608985,1.120846
6.643498,1.108439
6.677158,1.101426
6.705309,1.089367
6.741969,1.079806
6.774252,1.061481
6.808799,1.045056
6.840361,1.026773
6.874926,1.010769
6.907361,0.989057
6.940759,0.977482
6.975518,0.963478
7.007279,0.944999
7.039669,0.930569
7.074561,0.905522
7.110780,0.895450
7.142443,0.882070
7.176651,0.877339
7.213049,0.854291
7.244211,0.848248
7.280363,0.834963
7.313657,0.816187
7.344944,0.814876
7.379005,0.802742
7.413003,0.771273
7.443890,0.763821
7.480139,0.760072
7.514205,0.758923
7.546656,0.731053
7.581952,0.717392
7.615492,0.708256
7.645657,0.697986
7.681336,0.683872
7.715151,0.672880
7.746584,0.660877
7.782898,0.649858
7.817020,0.637624
7.849228,0.625170
7.882526,0.617832
7.913156,0.612909
7.949636,0.597360
7.982010,0.598266
8.013763,0.587143
8.049916,0.586035
8.083840,0.581197
8.112496,0.570384
8.147705,0.577704
8.181972,0.579668
8.216382,0.572645
8.249853,0.573402
8.286495,0.575390
8.320222,0.588573
8.349923,0.601675
8.382170,0.603665
8.419916,0.604440
8.453361,0.612186
8.486194,0.616847
8.520157,0.624446
8.551635,0.637594
8.584958,0.647350
8.617910,0.656508
8.653724,0.674294
8.687212,0.678480
8.720071,0.694701
8.751522,0.708774
8.786739,0.718261
8.819305,0.737687
8.852299,0.772005
8.885577,0.771736
8.917874,0.778214
8.950097,0.793323
8.983264,0.796109
9.017900,0.808246
9.052867,0.827627
9.084133,0.848952
9.119652,0.867127
9.151371,0.895653
9.185827,0.901906
9.218734,0.918156
9.250373,0.937436
9.285100,0.959138
9.318242,0.972614
9.350685,1.001614
9.383086,1.016128
9.416905,1.032688
9.449819,1.039096
9.482875,1.068650
9.516718,1.074879
9.550660,1.084842
9.584765,1.097826
9.619608,1.145246
9.651045,1.136145
9.685499,1.148192
9.717328,1.169277
9.753418,1.189474
9.784257,1.209797
9.820018,1.218551
9.850243,1.244700
9.881387,1.251059
9.915715,1.268106
9.950614,1.291226
9.983712,1.315906
10.020899,1.300899
10.052165,1.343411
10.083854,1.345857
10.119195,1.373371
10.151582,1.395832
10.184913,1.401413
10.218549,1.410831
10.250798,1.412615
10.286787,1.430896
10.319410,1.422012
10.352727,1.452615
10.384596,1.453636
10.418366,1.475760
10.449695,1.455152
10.484178,1.436151
10.516407,1.482674
10.552745,1.466110
10.584896,1.449043
10.617694,1.479441
10.650275,1.444497
10.686764,1.446985
10.720970,1.441059
10.756614,1.437501
10.788295,1.415399
10.822587,1.402187
10.855682,1.393999
10.889917,1.382037
10.922343,1.362012
10.954500,1.348610
10.989952,1.329808
11.024245,1.334137
11.053187,1.318270
11.088797,1.304033
11.124411,1.290574
11.155914,1.284682
11.190710,1.262873
11.220070,1.254252
11.253504,1.249630
11.287477,1.261912
11.321829,1.266357
11.355342,1.271157
11.386472,1.272985
11.420425,1.260013
11.455323,1.271532
11.488803,1.258881
11.520595,1.243648
11.557998,1.258356
11.590530,1.239403
11.624333,1.243284
11.656470,1.260242
11.690923,1.241856
11.725737,1.238788
11.758987,1.267165
11.792756,1.254132
11.822683,1.282174
11.858689,1.282457
11.891468,1.292973
11.925511,1.269074
11.955150,1.309960
11.991824,1.305360
12.027949,1.312445
12.060448,1.342246
12.094617,1.313822
12.125017,1.340918
12.158499,1.348234
12.190441,1.332551
12.223041,1.368273
12.259257,1.383940
12.292300,1.401476
12.324932,1.417207
12.358744,1.431794
12.391714,1.459632
12.427066,1.460127
12.461103,1.488134
12.493615,1.496375
12.525403,1.510216
12.560065,1.519534
12.592712,1.543959
12.623242,1.552526
12.655620,1.565630
12.690424,1.561472
12.723210,1.597580
12.756063,1.601468
12.790672,1.613749
12.822006,1.646373
12.861231,1.661861
12.895199,1.656463
12.933209,1.667518
12.965006,1.690258
13.003275,1.693456
13.036102,1.718170
13.069140,1.724721
13.102120,1.726577
13.134590,1.738417
13.170620,1.753358
13.200161,1.782275
13.235833,1.771870
13.267778,1.787918
13.304479,1.797977
13.336426,1.823880
13.369524,1.830265
13.401577,1.849159
13.434138,1.860570
13.472570,1.871668
13.507176,1.879818
13.540855,1.891240
13.575903,1.905997
13.608352,1.915974
13.645476,1.919519
13.673763,1.926560
13.713617,1.934672
13.747067,1.950976
13.778704,1.966866
13.810941,1.975691
13.846721,1.983341
13.877525,1.988540
13.911380,2.000486
13.945410,2.008757
13.979355,2.023385
14.012062,2.029434
14.045148,2.037552
14.078384,2.040158
14.108615,2.039786
14.146618,2.058547
14.180371,2.075330
14.215213,2.066971
14.248096,2.089221
14.280075,2.092560
14.311652,2.062934
14.348895,2.103340
14.381704,2.104245
14.416392,2.105804
14.447461,2.124259
14.482955,2.098137
14.513414,2.125613
14.549049,2.113045
14.580489,2.130393
14.616481,2.162244
14.650235,2.135546
14.686694,2.154449
14.721370,2.147992
14.750062,2.140849
14.785521,2.186497
14.820034,2.154706
14.853318,2.194665
14.883908,2.177984
14.922110,2.212114
14.950532,2.182545
14.986730,2.195732
15.020342,2.198231
15.053560,2.221028
15.086247,2.237688
15.121731,2.232972
15.155350,2.242524
15.189126,2.248808
15.223796,2.259625
15.259264,2.271301
15.292980,2.265084
15.327928,2.279952
15.361574,2.272571
15.392145,2.282964
15.426675,2.305096
15.463721,2.294693
15.497708,2.329457
15.531749,2.284803
15.566438,2.316688
15.600483,2.284120
15.632617,2.335511
15.667525,2.298745
15.700851,2.339063
15.734616,2.360506
15.769327,2.317636
15.805258,2.337395
15.840431,2.352052
15.874495,2.306134
15.909971,2.359525
15.947186,2.304272
15.976913,2.354211
16.013943,2.303761
16.045684,2.351292
16.077635,2.297016
16.113758,2.299446
16.147735,2.325645
16.181047,2.260950
16.215431,2.242563
16.247318,2.214976
16.279092,2.171872
16.312929,2.128201
16.347221,2.079046
16.383941,2.080863
16.415976,2.029643
16.451898,2.052794
16.484510,2.014182
16.518175,1.985479
16.552391,1.977009
16.586352,1.934807
16.618311,1.919917
16.648635,1.925292
16.685055,1.912375
16.717834,1.887894
16.749299,1.880570
16.784192,1.882197
16.815287,1.870859
16.852586,1.879022
16.883538,1.876578
16.917022,1.875173
16.952779,1.843177
16.985917,1.866345
17.021000,1.860895
17.055556,1.845867
17.085000,1.848027
17.121448,1.849556
17.154121,1.865342
17.187538,1.871829
17.223166,1.851308
17.258287,1.882251
17.290518,1.852856
17.323469,1.859574
17.357957,1.866263
17.389862,1.844494
17.421790,1.863664
17.458050,1.847449
17.491447,1.872404
17.523895,1.909286
17.555357,1.890324
17.587795,1.875992
17.621277,1.878110
17.658261,1.883952
17.690191,1.908409
17.725550,1.904032
17.755797,1.917127
17.793897,1.908546
17.825035,1.944811
17.860618,1.942676
17.893257,1.962057
17.928690,1.949621
17.962753,1.971543
17.992848,1.976576
18.026803,1.967794
18.058934,1.989307
18.094072,1.999658
18.129511,2.014402
18.161918,2.013421
18.193899,2.018814
18.229129,2.035036
18.261358,2.053722
18.293449,2.047276
18.325589,2.057400
18.360057,2.060078
18.393112,2.075425
18.425582,2.082023
18.459579,2.077431
18.495317,2.086664
18.525108,2.088447
18.557346,2.101908
18.593538,2.090109
18.630201,2.102291
18.662968,2.123815
18.694105,2.127915
18.728108,2.128863
18.761883,2.121681
18.789422,2.125509
18.827244,2.143577
18.858366,2.155508
18.892701,2.153534
18.923966,2.154719
18.957941,2.161073
18.993532,2.158881
19.021940,2.159337
19.059200,2.171523
19.091226,2.173286
19.125911,2.189194
19.161017,2.186652
19.192714,2.207067
19.228735,2.196770
19.262343,2.203628
19.295785,2.202875
19.326948,2.202561
19.359633,2.214774
19.392902,2.213585
19.426894,2.202318
19.459278,2.201582
19.492288,2.221375
19.528934,2.220391
19.558538,2.216456
19.589408,2.214865
19.624570,2.227914
19.656163,2.213762
19.691654,2.222407
19.724686,2.237679
19.760071,2.240758
19.793778,2.245244
19.828431,2.235834
19.862169,2.243858
19.894536,2.280208
19.928868,2.267981
19.961517,2.265241
19.995800,2.268509
20.029958,2.272652
20.060333,2.260959
20.094133,2.279603
20.125794,2.263534
20.156646,2.262821
20.192389,2.276120
20.230906,2.297022
20.261591,2.297085
20.295827,2.278314
20.331444,2.283170
20.366582,2.265502
20.399930,2.237467
20.430852,2.211460
20.466361,2.177607
20.500196,2.130551
20.530631,2.113540
20.564071,2.109803
20.596821,2.058592
20.631318,2.048996
20.664713,2.021294
20.700920,2.008694
20.728193,1.978699
20.761522,1.960983
20.799771,1.933568
20.831005,1.934912
20.866407,1.899954
20.899922,1.877753
20.934949,1.871870
20.967034,1.858559
21.002752,1.825728
21.035116,1.830593
21.067324,1.828396
21.097800,1.805415
21.137706,1.785475
21.174453,1.762177
21.208283,1.797234
21.241994,1.777565
21.275674,1.795529
21.306835,1.777547
21.342526,1.806800
21.374930,1.779754
21.406399,1.761941
21.440643,1.804848
21.475520,1.781882
21.507892,1.802767
21.539161,1.785603
21.573180,1.787850
21.607271,1.806361
21.642154,1.797239
21.676398,1.823181
21.710897,1.820808
21.746138,1.844078
21.779336,1.825587
21.812337,1.869773
21.847178,1.865376
21.878268,1.871597
21.913517,1.892935
21.946458,1.893692
21.977869,1.897061
22.015318,1.921207
22.045035,1.930092
22.081850,1.933191
22.120317,1.956981
22.152843,1.938248
22.186689,1.972024
22.217855,1.979460
22.252208,1.985760
22.285740,2.010492
22.318223,1.999909
22.350476,2.029053
22.381533,2.015871
22.417871,2.039664
22.452015,2.040564
22.485104,2.039914
22.520797,2.049601
22.548526,2.048653
22.591595,2.073190
22.622750,2.084600
22.655392,2.093229
22.690740,2.096929
22.723604,2.113318
22.757800,2.112685
22.791537,2.113932
22.826465,2.142971
22.859258,2.138536
22.891910,2.142500
22.924542,2.146799
22.958038,2.156188
22.992149,2.156142
23.025785,2.161510
23.059351,2.169386
23.093358,2.173164
23.128226,2.173113
23.158656,2.185084
23.191148,2.194117
23.227088,2.203527
23.259574,2.208279
23.294103,2.210851
23.328360,2.216656
23.360138,2.207047
23.393801,2.222937
23.426440,2.214298
23.461577,2.213723
23.489504,2.233040
23.527927,2.209819
23.561330,2.241114
23.596278,2.211841
23.629549,2.236448
23.660238,2.228098
23.695164,2.253919
23.732829,2.229259
23.763863,2.251174
23.797335,2.237117
23.830571,2.275003
23.863161,2.247607
23.896228,2.285341
23.932114,2.246269
23.963324,2.288249
23.997348,2.266397
24.031484,2.283876
24.062559,2.299820
24.100625,2.271805
24.134521,2.307455
24.165238,2.301848
24.198612,2.292675
24.231175,2.310640
24.264168,2.306757
24.301476,2.315683
24.332815,2.311075
24.365034,2.315728
24.400821,2.302604
24.432828,2.281205
24.466232,2.248202
24.497833,2.222344
24.531939,2.197027
24.568458,2.160120
24.603455,2.117491
24.631994,2.079227
24.666880,2.049185
24.701833,2.012580
24.733320,1.956388
24.771239,1.915826
24.801689,1.888227
24.835362,1.846698
24.871606,1.814427
24.902961,1.780369
24.936403,1.746430
24.969809,1.732367
25.001536,1.707218
25.034781,1.688104
25.068773,1.672890
25.104127,1.634892
25.138813,1.626938
25.169683,1.597502
25.204254,1.582482
25.240615,1.542484
25.271986,1.531941
25.308127,1.507075
25.344314,1.492958
25.379331,1.481249
25.411018,1.460994
25.444269,1.451718
25.479586,1.444210
25.512502,1.438178
25.545304,1.438918
25.578470,1.419032
25.610545,1.407299
25.644303,1.416741
25.678553,1.403669
25.713348,1.402994
25.743693,1.397112
25.777780,1.389081
25.812625,1.402753
25.843547,1.397924
25.877626,1.407891
25.911322,1.385966
25.945882,1.404032
25.979219,1.421503
26.010226,1.408659
26.045880,1.418730
26.078847,1.411530
26.110719,1.448780
26.145440,1.427786
26.178690,1.430967
26.213739,1.458844
26.244728,1.450129
26.278601,1.459651
26.313449,1.487218
26.344820,1.461655
26.376765,1.463165
26.409839,1.484628
26.445147,1.500795
26.478235,1.497070
26.511550,1.504689
26.544966,1.492123
26.578546,1.510494
26.612446,1.503180
26.646987,1.517069
26.677321,1.521466
26.713255,1.519855
26.743826,1.524201
26.778045,1.534215
26.811037,1.537894
26.841244,1.540340
26.875554,1.536332
26.907487,1.530284
26.942964,1.559838
26.972123,1.548633
27.008932,1.556549
27.043801,1.553375
27.076347,1.580045
27.111371,1.576573
27.146447,1.599590
27.179847,1.596365
27.213777,1.598894
27.245414,1.620157
27.280111,1.615447
27.313106,1.630737
27.346901,1.629211
27.383496,1.633435
27.413359,1.629103
27.450300,1.634002
27.483586,1.631583
27.518655,1.628095
27.553281,1.628322
27.588715,1.612269
27.621743,1.589654
27.653042,1.547026
27.687446,1.543945
27.719434,1.509508
27.754127,1.503059
27.783443,1.488705
27.822874,1.473513
27.857109,1.455311
27.889575,1.419658
27.926045,1.408228
27.957188,1.368208
27.988978,1.354210
28.024794,1.335227
28.057922,1.304997
28.091966,1.274971
28.124708,1.255699
28.155949,1.232831
28.194433,1.204139
28.225527,1.189258
28.258571,1.172737
28.292259,1.163485
28.323414,1.145211
28.357496,1.126702
28.391931,1.124267
28.424530,1.110886
28.456863,1.102665
28.491657,1.095890
28.524857,1.084643
28.559885,1.079767
28.592617,1.078588
28.627203,1.090535
28.659811,1.091101
28.695076,1.093288
28.729244,1.099277
28.764337,1.087884
28.798120,1.090104
28.829793,1.095106
28.861206,1.087959
28.895672,1.082682
28.928125,1.077894
28.964099,1.067638
28.998422,1.064607
29.031326,1.087064
29.065918,1.089776
29.096382,1.092450
29.131304,1.102116
29.164478,1.100391
29.196761,1.117237
29.231120,1.114565
29.264611,1.142634
29.297344,1.129144
29.329759,1.128737
29.365282,1.139747
29.400498,1.148558
29.431335,1.144758
29.465401,1.155380
29.500325,1.166557
29.530483,1.155217
29.563949,1.154526
29.596987,1.165548
29.631106,1.172424
29.663554,1.178801
29.695527,1.166999
29.729276,1.195048
29.771424,1.195793
29.803711,1.190982
29.834817,1.212662
29.873270,1.204191
29.906528,1.199226
29.937332,1.228953
29.971311,1.219929
30.003681,1.219728
30.039229,1.234649
30.071249,1.248001
30.104620,1.237870
30.140603,1.241015
30.173075,1.235233
30.208623,1.238311
30.242558,1.242700
30.274706,1.241318
30.309160,1.248581
30.342708,1.259546
30.373949,1.265490
30.409010,1.260566
30.441865,1.261165
30.475560,1.275200
30.508950,1.261444
30.540806,1.263442
30.576332,1.271134
30.605429,1.295356
30.640785,1.277184
30.674722,1.269054
30.706344,1.273493
30.738667,1.300282
30.778753,1.280128
30.813127,1.283678
30.848053,1.280871
30.881573,1.294297
30.914160,1.290487
30.947761,1.311073
30.979827,1.310690
31.013977,1.300508
31.048671,1.316707
31.080786,1.341041
31.117525,1.310086
31.149410,1.315173
31.184195,1.324555
31.215939,1.310694
31.249739,1.331802
31.288964,1.323132
31.319383,1.324628
31.354112,1.325243
31.391083,1.329191
31.424762,1.339544
31.457283,1.335525
31.490369,1.329693
31.527836,1.344107
31.560096,1.347175
31.593297,1.364548
31.623876,1.365053
31.659874,1.400787
31.692077,1.395212
31.727191,1.423695
31.763283,1.420638
31.790772,1.445006
31.826672,1.477089
31.863684,1.483589
31.896547,1.514630
31.931898,1.508829
31.964031,1.538700
31.997388,1.552684
32.032333,1.586978
32.063580,1.604021
32.097715,1.615800
32.128879,1.618678
32.163185,1.626555
32.197840,1.639033
32.231712,1.642939
32.263915,1.673796
32.296557,1.668941
32.333282,1.690621
32.365296,1.706237
32.397167,1.707343
32.428381,1.710594
32.466335,1.718815
32.496385,1.729060
32.530472,1.732112
32.568379,1.736009
32.599015,1.749054
32.631907,1.738205
32.670384,1.717296
32.703389,1.728258
32.736081,1.696488
32.772323,1.691692
32.803288,1.674225
32.837137,1.632457
32.873514,1.616800
32.907327,1.599111
32.945072,1.569195
32.978642,1.548743
33.010768,1.524191
33.044263,1.471836
33.078015,1.465788
33.111678,1.437296
33.145996,1.414554
33.181265,1.386957
33.217106,1.363833
33.252606,1.338326
33.283894,1.328259
33.314383,1.312125
33.350708,1.303806
33.383604,1.289440
33.417578,1.286778
33.448247,1.274025
33.482525,1.271458
33.515550,1.285333
33.548621,1.282419
33.582063,1.279286
33.615929,1.277368
33.648143,1.284557
33.683400,1.301910
33.714223,1.297810
33.750752,1.294012
33.780722,1.291009
33.816882,1.313036
33.850357,1.326080
33.883940,1.325290
33.915624,1.335641
33.951227,1.351155
33.983177,1.355493
34.018839,1.358761
34.051692,1.368705
34.086604,1.369410
34.119349,1.368045
34.153400,1.383263
34.187090,1.390850
34.217313,1.395252
34.254632,1.395876
34.288092,1.396955
34.322876,1.410275
34.352539,1.407563
34.390088,1.419226
34.422147,1.423332
34.453063,1.427268
34.486096,1.451503
34.517413,1.444105
34.553563,1.450114
34.589519,1.460789
34.621273,1.483381
34.653900,1.481572
34.688707,1.501340
34.721529,1.512511
34.757280,1.492572
34.792308,1.524902
34.824889,1.530089
34.860647,1.543469
34.893308,1.544366
34.927006,1.530901
34.961722,1.544274
34.993729,1.578090
35.026184,1.587556
35.061771,1.584409
35.094004,1.598278
35.126902,1.599654
35.161480,1.632729
35.195367,1.613127
35.229466,1.639586
35.262181,1.657586
35.295527,1.648936
35.327636,1.683915
35.362903,1.685233
35.394311,1.672982
35.430499,1.683521
35.463000,1.719744
35.495756,1.711266
35.532326,1.714248
35.563490,1.739526
35.597703,1.735942
35.631252,1.754580
35.664288,1.761908
35.698396,1.773314
35.731624,1.783975
35.767065,1.793445
35.797716,1.804486
35.830098,1.800133
35.862254,1.791190
35.901544,1.775558
35.931474,1.757601
35.971000,1.750749
36.001666,1.714864
36.041165,1.686419
36.074696,1.686620
36.107933,1.638163
36.139684,1.637318
36.173380,1.638366
36.208203,1.624264
36.241245,1.596472
36.273212,1.579929
36.306868,1.564655
36.337611,1.542827
36.372467,1.528659
36.404973,1.532219
36.439338,1.507189
36.473379,1.506659
36.505303,1.494047
36.539881,1.497416
36.571275,1.492756
36.609056,1.501532
36.642844,1.495928
36.673448,1.483804
36.709703,1.477835
36.742376,1.454657
36.777219,1.447250
36.811870,1.406413
36.846986,1.401524
36.879113,1.407171
36.915452,1.397035
36.945582,1.391294
36.981316,1.397268
37.014187,1.399971
37.047596,1.399147
37.084328,1.404111
37.116602,1.411484
37.148595,1.421526
37.179711,1.435686
37.213289,1.434167
37.247777,1.470376
37.282080,1.481693
37.313632,1.504307
37.346557,1.499306
37.383879,1.530810
37.415879,1.522797
37.448102,1.553149
37.483006,1.571057
37.516489,1.561973
37.549053,1.582224
37.581997,1.598334
37.616116,1.569962
37.649888,1.626806
37.680079,1.633161
37.715844,1.663580
37.748522,1.671419
37.782905,1.660081
37.817180,1.709131
37.849487,1.724245
37.882351,1.706182
37.913679,1.744596
37.945741,1.755945
37.979617,1.778652
38.013250,1.769789
38.046798,1.771646
38.082146,1.793510
38.113490,1.818645
38.152444,1.833059
38.183029,1.853665
38.218692,1.872994
38.250234,1.904895
38.280811,1.922067
38.316400,1.943256
38.350441,1.980847
38.386589,1.986284
38.420011,2.006886
38.452001,2.021635
38.486069,2.034734
38.519190,2.063522
38.550224,2.071802
38.582444,2.078609
38.616653,2.107893
38.651868,2.123820
38.682401,2.139829
38.717137,2.154873
38.746728,2.153299
38.782377,2.175771
38.819353,2.196704
38.850995,2.206244
38.886734,2.224405
38.917055,2.235156
38.952121,2.242074
38.985954,2.265136
39.018669,2.252468
39.052625,2.275018
39.086819,2.283024
39.119766,2.306141
39.156524,2.305290
39.189208,2.317679
39.222298,2.338555
39.257330,2.350759
39.288925,2.349756
39.327611,2.372801
39.359730,2.345605
39.393132,2.377947
39.425333,2.394069
39.458509,2.371592
39.491005,2.408470
39.526516,2.389068
39.560902,2.403572
39.592602,2.430575
39.625609,2.406250
39.660999,2.451705
39.695290,2.428491
39.726344,2.466821
39.758977,2.440502
39.792412,2.471711
39.825452,2.475519
39.859164,2.493470
39.890904,2.472130
39.927909,2.496329
39.962084,2.479314
39.995293,2.495742
40.028897,2.530029
40.061497,2.496620
40.096535,2.515859
40.128463,2.550995
40.160488,2.526540
40.196359,2.544142
40.228403,2.550687
40.262576,2.543201
40.296179,2.556006
40.327391,2.548337
40.362307,2.584534
40.395163,2.584098
40.428504,2.571627
40.460629,2.576218
40.493403,2.591567
40.526544,2.524417
40.561316,2.533581
40.594909,2.527877
40.626746,2.472792
40.658427,2.485097
40.692533,2.426855
40.726335,2.434370
40.760145,2.431471
40.791581,2.364076
40.826689,2.364248
40.859537,2.332242
40.891870,2.283636
40.927395,2.233812
40.958314,2.192688
40.994247,2.104468
41.025884,2.127058
41.058581,2.042288
41.091154,2.048415
41.124313,1.993293
41.154987,1.947111
41.191982,1.945817
41.226052,1.874799
41.257664,1.870410
41.291483,1.798125
41.325381,1.786493
41.358213,1.799275
41.390438,1.722625
41.424681,1.729386
41.458274,1.686307
41.490225,1.679202
41.522025,1.662250
41.556017,1.646688
41.587980,1.629567
41.621347,1.598528
41.654910,1.595513
41.686934,1.590192
41.722385,1.587679
41.753710,1.570468
41.792304,1.564254
41.827681,1.574173
41.859018,1.563898
41.894578,1.560744
41.928310,1.563473
41.965363,1.581535
41.993338,1.593227
42.029491,1.607952
42.067925,1.611092
42.100428,1.627432
42.136067,1.637141
42.168916,1.646832
42.203265,1.665595
42.235976,1.664170
42.272296,1.670572
42.304263,1.689156
42.337036,1.672369
42.371669,1.692634
42.406764,1.711350
42.441384,1.673526
42.474131,1.698925
42.502912,1.707879
42.541958,1.713927
42.573756,1.733924
42.606573,1.724668
42.640001,1.745332
42.676368,1.767369
42.708597,1.748003
42.738384,1.768283
42.772910,1.754243
42.808967,1.778942
42.841576,1.777769
42.876694,1.772920
42.909899,1.800982
42.943846,1.796991
42.976859,1.824643
43.007005,1.814228
43.042365,1.807958
43.079168,1.829647
43.111567,1.848915
43.147718,1.848951
43.181576,1.870345
43.216548,1.862552
43.249967,1.875186
43.285123,1.883493
43.319327,1.881415
43.351776,1.903999
43.384789,1.897738
43.417327,1.920069
43.449406,1.931681
43.484630,1.927318
43.519520,1.941724
43.551605,1.939381
43.588121,1.955199
43.618698,1.971462
43.655998,1.971141
43.688299,1.980142
43.721586,2.000270
43.757187,1.994177
43.790661,2.008403
43.822254,2.018165
43.856812,2.039264
43.892559,2.033919
43.925137,2.036800
43.960849,2.058559
43.992379,2.057160
44.027092,2.055826
44.060470,2.078996
44.094995,2.071924
44.128515,2.074990
44.161183,2.079098
44.195848,2.079798
44.229317,2.093917
44.267949,2.086774
44.301232,2.117768
44.332975,2.096615
44.365896,2.095891
44.399579,2.108145
44.432686,2.101188
44.466757,2.120748
44.499097,2.129759
44.532480,2.131646
44.565887,2.153795
44.601033,2.152205
44.631978,2.145204
44.667375,2.158281
44.698355,2.170243
44.730820,2.167335
44.763558,2.178789
44.796868,2.178955
44.832304,2.187183
44.862558,2.189913
44.898224,2.192167
44.936324,2.207162
44.962371,2.182878
45.000790,2.207611
45.035565,2.214749
45.067810,2.197777
45.103418,2.209031
45.136176,2.215398
45.169849,2.222434
45.202767,2.224636
45.234422,2.222446
45.266756,2.230542
45.296557,2.228998
45.335142,2.248449
45.368755,2.241299
45.399782,2.251897
45.433774,2.253059
45.464997,2.257793
45.498577,2.260034
45.532309,2.266189
45.564132,2.269509
45.598958,2.264810
45.633391,2.275391
45.662155,2.247439
45.697654,2.254288
45.727617,2.281508
45.765089,2.252116
45.793167,2.284035
45.828542,2.255805
45.864252,2.263912
45.894719,2.256447
45.929705,2.280117
45.963958,2.277130
45.995465,2.272553
46.026736,2.311923
46.060551,2.259441
46.096142,2.293275
46.128735,2.267232
46.165179,2.297533
46.197762,2.280337
46.230478,2.284273
46.265923,2.309337
46.299476,2.321041
46.333205,2.321775
46.365551,2.318152
46.396669,2.346305
46.433167,2.283863
46.467443,2.334756
46.502365,2.277581
46.534820,2.320855
46.569353,2.304444
46.599778,2.304359
46.635977,2.338133
46.669375,2.282364
46.704389,2.324282
46.738669,2.309571
46.773839,2.343316
46.811992,2.309631
46.844128,2.322251
46.875259,2.350682
46.906699,2.306756
