sim_time,speed_m_s
9.361536,2.174418
9.394629,2.187290
9.426310,2.201076
9.461852,2.221251
9.497714,2.221806
9.531090,2.237355
9.565314,2.256439
9.595158,2.264538
9.630685,2.265459
9.663875,2.283786
9.695224,2.296107
9.730550,2.319827
9.764629,2.297207
9.796164,2.324437
9.830487,2.325547
9.861831,2.345667
9.893684,2.337922
9.930472,2.373076
9.967486,2.370166
9.999290,2.389372
10.034112,2.402539
10.070433,2.403576
10.103485,2.421482
10.136333,2.404994
10.172115,2.413403
10.204708,2.436806
10.238479,2.448498
10.269599,2.447680
10.302504,2.475046
10.332715,2.434124
10.370418,2.477242
10.405721,2.463901
10.438371,2.506318
10.469327,2.474254
10.503998,2.524499
10.534782,2.488879
10.571695,2.512069
10.604689,2.543334
10.635690,2.538327
10.669514,2.537071
10.702596,2.535939
10.733459,2.542227
10.767692,2.557044
10.802433,2.587264
10.832939,2.554514
10.869847,2.611639
10.903040,2.571640
10.934689,2.575658
10.967692,2.600012
11.001500,2.628489
11.035016,2.596377
11.068192,2.629585
11.101539,2.653228
11.135783,2.615351
11.170930,2.662448
11.204798,2.634623
11.241087,2.625877
11.276945,2.660769
11.310988,2.615224
11.343306,2.675235
11.377626,2.606702
11.409407,2.632479
11.443020,2.557403
11.476804,2.564620
11.515063,2.522103
11.546480,2.522504
11.581361,2.477929
11.614852,2.423798
11.644944,2.463087
11.679498,2.384728
11.715234,2.422714
11.744550,2.413582
11.778317,2.375718
11.810563,2.386590
11.845609,2.368440
11.878519,2.337058
11.910204,2.329148
11.943930,2.319183
11.978714,2.305102
12.012497,2.295150
12.045609,2.267432
12.080539,2.234402
12.115418,2.250588
12.144843,2.218508
12.180704,2.227914
12.213136,2.248806
12.247479,2.225552
12.279701,2.213989
12.311615,2.236762
12.347158,2.221172
12.377684,2.198788
12.413780,2.219210
12.446077,2.237365
12.476613,2.190701
12.512807,2.210023
12.545642,2.214610
12.579465,2.172641
12.611109,2.195375
12.644426,2.214088
12.681036,2.185354
12.713239,2.216366
12.748692,2.187162
12.782292,2.224570
12.814296,2.187762
12.850135,2.195908
12.880662,2.207052
12.914696,2.202419
12.948253,2.207817
12.980473,2.196856
13.012636,2.218958
13.044979,2.199326
13.081951,2.210802
13.117823,2.195305
13.149411,2.208374
13.183437,2.218783
13.215535,2.215232
13.249661,2.210274
13.280709,2.204554
13.315851,2.209898
13.348638,2.206558
13.381643,2.194109
13.413170,2.205969
13.447175,2.223864
13.480782,2.206050
13.513769,2.216542
13.547120,2.236057
13.581677,2.219645
13.614752,2.227511
13.649994,2.229495
13.682211,2.224352
13.716665,2.226967
13.749062,2.227580
13.783696,2.240477
13.815933,2.228070
13.851814,2.227882
13.883456,2.284811
13.918505,2.238778
13.952684,2.274932
13.987087,2.303692
14.019392,2.287142
14.052273,2.331839
14.084090,2.383899
14.117190,2.415868
14.152218,2.451005
14.184777,2.488713
14.218683,2.535711
14.251790,2.533899
14.285815,2.580913
14.315028,2.623305
14.349750,2.637904
14.383678,2.666401
14.416818,2.701082
14.452321,2.741415
14.485871,2.759595
14.516365,2.794818
14.550407,2.831245
14.587002,2.803641
14.618086,2.858178
14.653510,2.886565
14.681424,2.909208
14.718980,2.927890
14.750413,2.899790
14.783060,2.933120
14.819116,2.917932
14.852916,2.919117
14.887364,2.942466
14.917632,2.863443
14.952049,2.893049
14.985183,2.832224
15.017176,2.842302
15.054218,2.841770
15.087313,2.823318
15.119957,2.831959
15.156126,2.818336
15.187799,2.798068
15.222884,2.787848
15.254919,2.775920
15.287496,2.761530
15.321823,2.742739
15.354491,2.742485
15.384359,2.721239
15.418527,2.717791
15.451913,2.713014
15.486009,2.704036
15.519096,2.696807
15.549052,2.673373
15.585752,2.678383
15.617922,2.680705
15.651150,2.667692
15.685723,2.670375
15.722117,2.670370
15.755698,2.673349
15.789494,2.669337
15.821181,2.678966
15.855843,2.675324
15.891139,2.682516
15.924694,2.697017
15.958058,2.702193
15.992004,2.710341
16.022435,2.710466
16.057116,2.720554
16.091632,2.748030
16.121367,2.752124
16.154237,2.759097
16.189519,2.768648
16.222511,2.764152
16.257508,2.788844
16.287752,2.782528
16.321316,2.818153
16.354694,2.795008
16.386934,2.812112
16.420875,2.833793
16.455063,2.829192
16.485756,2.817920
16.522955,2.851128
16.556762,2.860929
16.587365,2.876313
16.621429,2.885646
16.654681,2.896585
16.687573,2.903399
16.717351,2.914616
16.752478,2.933950
16.788708,2.949165
16.822290,2.951249
16.855999,2.974216
16.892991,2.975421
16.926662,2.969431
16.958745,2.958665
16.989027,2.985480
17.029286,2.965132
17.060351,2.969197
17.094933,2.952589
17.128278,2.950046
17.160691,2.940066
17.193923,2.965785
17.227791,2.955712
17.267679,2.968223
17.297918,2.977336
17.331665,2.959097
17.369075,2.969630
17.402683,2.962990
17.438845,2.972610
17.469138,2.967126
17.504129,2.963784
17.537867,2.960106
17.570429,2.959991
17.607378,2.978826
17.636973,2.976535
17.676603,2.968688
17.708385,2.962497
17.743668,2.978681
17.778878,2.970688
17.812416,2.977626
17.844402,2.972961
17.876596,2.971620
17.911477,2.975065
17.944072,2.971225
17.976411,2.981153
18.012315,2.981819
18.045630,2.981817
18.078489,2.965146
18.109620,2.977046
18.143256,2.964277
18.177031,2.983113
18.212789,2.968708
18.244871,2.980950
18.277337,2.967729
18.312110,2.983780
18.342328,2.961734
18.377030,2.945981
18.410838,2.980612
18.445627,2.964501
18.477809,2.992294
18.509621,2.970066
18.544913,2.962308
18.579789,2.966650
18.613947,2.972069
18.647452,2.976116
18.678799,2.961240
18.713334,2.984427
18.747739,2.974351
18.777906,2.973488
18.810367,2.980365
18.845292,2.975374
18.876146,2.972466
18.912167,2.968427
18.942917,2.982606
18.977705,2.969601
19.012620,2.973241
19.045799,2.983180
19.079251,2.969471
19.113631,2.975056
19.144751,2.970204
19.179170,2.963794
19.212961,2.958971
19.247751,2.963434
19.278317,2.962865
19.311743,2.958881
19.346821,2.968225
19.384012,2.970514
19.414267,2.978796
19.447301,2.973341
19.481440,2.959809
19.514806,2.971427
19.546801,2.968566
19.580397,2.969307
19.614610,2.963786
19.648844,2.965751
19.679367,2.971495
19.714788,2.978329
19.748806,2.972738
19.783903,2.961275
19.813695,2.972923
19.848675,2.958729
19.882829,2.955768
19.915079,2.947074
19.946367,2.945229
19.979987,2.920317
20.016326,2.908385
20.046332,2.880290
20.081684,2.849512
20.117707,2.808019
20.149329,2.787925
20.182207,2.751270
20.216736,2.711189
20.249549,2.658798
20.282959,2.609909
20.318345,2.553487
20.349475,2.493419
20.380882,2.470590
20.413485,2.424728
20.449435,2.358929
20.483474,2.287995
20.516895,2.237248
20.554398,2.179942
20.587980,2.117820
20.618452,2.042163
20.650214,2.030557
20.685913,1.981028
20.719151,1.936360
20.751465,1.876575
20.785347,1.819256
20.821584,1.770186
20.854294,1.717862
20.887237,1.702892
20.920546,1.659144
20.951376,1.617954
20.985197,1.555678
21.020002,1.518645
21.053598,1.470192
21.090664,1.455167
21.124399,1.438521
21.157885,1.438411
21.192811,1.448596
21.223255,1.444587
21.260317,1.418074
21.294167,1.397408
21.327791,1.412686
21.362499,1.389105
21.395756,1.391673
21.428155,1.398367
21.456182,1.364735
21.495431,1.390647
21.528502,1.374676
21.561842,1.406078
21.597145,1.417443
21.629862,1.398976
21.662415,1.417184
21.692889,1.432142
21.729468,1.449482
21.760092,1.453239
21.795361,1.474017
21.830703,1.470456
21.863212,1.492325
21.895980,1.498254
21.929299,1.497296
21.961454,1.529077
21.996856,1.504141
22.030724,1.538492
22.062086,1.536223
22.097083,1.566597
22.129902,1.566230
22.165247,1.561807
22.198645,1.578250
22.233372,1.567553
22.267074,1.586704
22.298433,1.600903
22.334290,1.584953
22.367756,1.618247
22.397588,1.631273
22.434617,1.617865
22.464813,1.640006
22.502497,1.608201
22.535675,1.646201
22.568520,1.642666
22.598216,1.662108
22.633422,1.626077
22.667950,1.645425
22.704064,1.636489
22.736527,1.660385
22.769013,1.667575
22.803459,1.674080
22.838282,1.659486
22.869264,1.710369
22.904047,1.654567
22.936334,1.690842
22.969354,1.667844
23.000344,1.661789
23.035078,1.639809
23.068528,1.638473
23.103870,1.654059
23.136126,1.657422
23.168395,1.624759
23.203828,1.615783
23.234659,1.614415
23.265494,1.616830
23.297612,1.609241
23.334429,1.624573
23.368320,1.591699
23.398986,1.600453
23.435307,1.586550
23.467456,1.580204
23.500996,1.566889
23.534220,1.568841
23.565953,1.559823
23.600242,1.558336
23.632384,1.538977
23.666549,1.532827
23.699451,1.548763
23.734557,1.549881
23.766783,1.584828
23.798132,1.558844
23.831664,1.567539
23.866870,1.619845
23.897256,1.593345
23.933449,1.627361
23.965090,1.628693
24.001162,1.620957
24.031130,1.660704
24.065929,1.668554
24.101471,1.669568
24.132631,1.708145
24.167443,1.698068
24.202116,1.722901
24.230113,1.744428
24.266236,1.745382
24.299532,1.750690
24.330201,1.780881
24.365720,1.800151
24.398147,1.814156
24.432154,1.851928
24.467533,1.864312
24.501630,1.896084
24.532922,1.916231
24.568483,1.928342
24.597372,1.945023
24.635896,1.950833
24.670700,1.982386
24.703381,2.014552
24.734219,2.018000
24.770438,2.068570
24.803627,2.067145
24.835420,2.073564
24.867017,2.080553
24.901883,2.124823
24.936296,2.128378
24.967967,2.166023
25.003474,2.169978
25.039311,2.198663
25.071250,2.196854
25.107790,2.215341
25.141876,2.240172
25.172307,2.248775
25.207109,2.260906
25.244513,2.288329
25.277111,2.319629
25.311981,2.312927
25.344271,2.330776
25.376016,2.365574
25.409009,2.380072
25.443089,2.379944
25.479667,2.409268
25.512780,2.419060
25.544777,2.428366
25.576347,2.448444
25.610619,2.460632
25.644939,2.486445
25.676218,2.496869
25.710620,2.512451
25.738522,2.519494
25.776690,2.538716
25.808485,2.544884
